,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Rue,Etat,Code postal,month name,day,hour
19,209939,Google Phone,1.0,600.0,2019-06-08 16:55:00,"313 South St, San Francisco, CA 94016",313 South St, San Francisco, CA 94016,June,Saturday,16
20,209940,34in Ultrawide Monitor,1.0,379.99,2019-06-26 15:24:00,"990 South St, Atlanta, GA 30301",990 South St, Atlanta, GA 30301,June,Wednesday,15
21,209941,Wired Headphones,1.0,11.99,2019-06-27 11:18:00,"486 13th St, Boston, MA 02215",486 13th St, Boston, MA 02215,June,Thursday,11
22,209942,27in 4K Gaming Monitor,1.0,389.99,2019-06-19 13:52:00,"874 Wilson St, Austin, TX 73301",874 Wilson St, Austin, TX 73301,June,Wednesday,13
23,209943,AAA Batteries (4-pack),3.0,2.99,2019-06-23 16:19:00,"158 Willow St, Los Angeles, CA 90001",158 Willow St, Los Angeles, CA 90001,June,Sunday,16
24,209944,27in FHD Monitor,1.0,149.99,2019-06-02 19:10:00,"916 Lake St, Austin, TX 73301",916 Lake St, Austin, TX 73301,June,Sunday,19
25,209945,AA Batteries (4-pack),1.0,3.84,2019-06-28 08:53:00,"211 12th St, San Francisco, CA 94016",211 12th St, San Francisco, CA 94016,June,Friday,8
26,209946,Google Phone,1.0,600.0,2019-06-28 22:13:00,"66 Cherry St, San Francisco, CA 94016",66 Cherry St, San Francisco, CA 94016,June,Friday,22
27,209947,Apple Airpods Headphones,1.0,150.0,2019-06-06 22:41:00,"7 Lakeview St, San Francisco, CA 94016",7 Lakeview St, San Francisco, CA 94016,June,Thursday,22
28,209948,Macbook Pro Laptop,1.0,1700.0,2019-06-09 01:48:00,"101 Spruce St, Atlanta, GA 30301",101 Spruce St, Atlanta, GA 30301,June,Sunday,1
29,209949,Google Phone,1.0,600.0,2019-06-23 07:45:00,"637 12th St, San Francisco, CA 94016",637 12th St, San Francisco, CA 94016,June,Sunday,7
30,209949,USB-C Charging Cable,1.0,11.95,2019-06-23 07:45:00,"637 12th St, San Francisco, CA 94016",637 12th St, San Francisco, CA 94016,June,Sunday,7
31,209950,Wired Headphones,2.0,11.99,2019-06-01 18:03:00,"689 Walnut St, Los Angeles, CA 90001",689 Walnut St, Los Angeles, CA 90001,June,Saturday,18
32,209951,27in 4K Gaming Monitor,1.0,389.99,2019-06-30 13:04:00,"998 Johnson St, New York City, NY 10001",998 Johnson St, New York City, NY 10001,June,Sunday,13
33,209952,20in Monitor,1.0,109.99,2019-06-26 17:48:00,"314 Willow St, Dallas, TX 75001",314 Willow St, Dallas, TX 75001,June,Wednesday,17
34,209953,Google Phone,1.0,600.0,2019-06-16 16:59:00,"753 6th St, Dallas, TX 75001",753 6th St, Dallas, TX 75001,June,Sunday,16
35,209954,iPhone,1.0,700.0,2019-06-16 07:21:00,"599 2nd St, San Francisco, CA 94016",599 2nd St, San Francisco, CA 94016,June,Sunday,7
36,209955,AA Batteries (4-pack),1.0,3.84,2019-06-15 21:25:00,"549 2nd St, Atlanta, GA 30301",549 2nd St, Atlanta, GA 30301,June,Saturday,21
37,209956,AA Batteries (4-pack),2.0,3.84,2019-06-26 15:23:00,"910 Jackson St, Seattle, WA 98101",910 Jackson St, Seattle, WA 98101,June,Wednesday,15
38,209957,AA Batteries (4-pack),1.0,3.84,2019-06-13 12:23:00,"545 Dogwood St, Los Angeles, CA 90001",545 Dogwood St, Los Angeles, CA 90001,June,Thursday,12
39,209958,Wired Headphones,1.0,11.99,2019-06-06 12:09:00,"326 Hickory St, Los Angeles, CA 90001",326 Hickory St, Los Angeles, CA 90001,June,Thursday,12
40,209959,USB-C Charging Cable,1.0,11.95,2019-06-01 15:48:00,"88 River St, Atlanta, GA 30301",88 River St, Atlanta, GA 30301,June,Saturday,15
41,209960,USB-C Charging Cable,1.0,11.95,2019-06-22 11:53:00,"333 Sunset St, Dallas, TX 75001",333 Sunset St, Dallas, TX 75001,June,Saturday,11
42,209960,AA Batteries (4-pack),1.0,3.84,2019-06-22 11:53:00,"333 Sunset St, Dallas, TX 75001",333 Sunset St, Dallas, TX 75001,June,Saturday,11
43,209961,iPhone,1.0,700.0,2019-06-01 23:00:00,"482 South St, Austin, TX 73301",482 South St, Austin, TX 73301,June,Saturday,23
44,209961,Lightning Charging Cable,1.0,14.95,2019-06-01 23:00:00,"482 South St, Austin, TX 73301",482 South St, Austin, TX 73301,June,Saturday,23
45,209962,USB-C Charging Cable,1.0,11.95,2019-06-23 10:58:00,"441 Cherry St, New York City, NY 10001",441 Cherry St, New York City, NY 10001,June,Sunday,10
46,209963,Lightning Charging Cable,1.0,14.95,2019-06-13 18:58:00,"551 Hill St, Boston, MA 02215",551 Hill St, Boston, MA 02215,June,Thursday,18
47,209964,USB-C Charging Cable,2.0,11.95,2019-06-11 14:30:00,"822 8th St, Los Angeles, CA 90001",822 8th St, Los Angeles, CA 90001,June,Tuesday,14
48,209965,20in Monitor,1.0,109.99,2019-06-24 14:00:00,"910 North St, San Francisco, CA 94016",910 North St, San Francisco, CA 94016,June,Monday,14
49,209966,Lightning Charging Cable,1.0,14.95,2019-06-20 09:46:00,"743 Adams St, New York City, NY 10001",743 Adams St, New York City, NY 10001,June,Thursday,9
50,209967,AA Batteries (4-pack),2.0,3.84,2019-06-21 21:18:00,"584 Chestnut St, San Francisco, CA 94016",584 Chestnut St, San Francisco, CA 94016,June,Friday,21
51,209968,Apple Airpods Headphones,1.0,150.0,2019-06-23 13:06:00,"120 Church St, Dallas, TX 75001",120 Church St, Dallas, TX 75001,June,Sunday,13
52,209969,Apple Airpods Headphones,1.0,150.0,2019-06-21 15:55:00,"133 Sunset St, Los Angeles, CA 90001",133 Sunset St, Los Angeles, CA 90001,June,Friday,15
53,209970,AAA Batteries (4-pack),1.0,2.99,2019-06-08 20:58:00,"181 Meadow St, Seattle, WA 98101",181 Meadow St, Seattle, WA 98101,June,Saturday,20
54,209971,AA Batteries (4-pack),1.0,3.84,2019-06-22 15:11:00,"440 Maple St, Dallas, TX 75001",440 Maple St, Dallas, TX 75001,June,Saturday,15
55,209972,Wired Headphones,1.0,11.99,2019-06-14 17:09:00,"690 11th St, New York City, NY 10001",690 11th St, New York City, NY 10001,June,Friday,17
56,209973,Bose SoundSport Headphones,1.0,99.99,2019-06-06 12:20:00,"658 Highland St, Austin, TX 73301",658 Highland St, Austin, TX 73301,June,Thursday,12
57,209974,USB-C Charging Cable,1.0,11.95,2019-06-11 10:06:00,"555 9th St, New York City, NY 10001",555 9th St, New York City, NY 10001,June,Tuesday,10
58,209975,AA Batteries (4-pack),3.0,3.84,2019-06-05 21:25:00,"152 Johnson St, New York City, NY 10001",152 Johnson St, New York City, NY 10001,June,Wednesday,21
59,209976,Apple Airpods Headphones,1.0,150.0,2019-06-26 11:52:00,"966 Washington St, Atlanta, GA 30301",966 Washington St, Atlanta, GA 30301,June,Wednesday,11
60,209977,AA Batteries (4-pack),1.0,3.84,2019-06-01 06:28:00,"96 14th St, Los Angeles, CA 90001",96 14th St, Los Angeles, CA 90001,June,Saturday,6
61,209978,Lightning Charging Cable,1.0,14.95,2019-06-05 13:50:00,"57 1st St, Los Angeles, CA 90001",57 1st St, Los Angeles, CA 90001,June,Wednesday,13
62,209979,USB-C Charging Cable,1.0,11.95,2019-06-24 09:42:00,"979 2nd St, San Francisco, CA 94016",979 2nd St, San Francisco, CA 94016,June,Monday,9
63,209980,Bose SoundSport Headphones,1.0,99.99,2019-06-28 20:28:00,"875 Forest St, New York City, NY 10001",875 Forest St, New York City, NY 10001,June,Friday,20
64,209981,iPhone,1.0,700.0,2019-06-05 19:25:00,"898 14th St, Los Angeles, CA 90001",898 14th St, Los Angeles, CA 90001,June,Wednesday,19
65,209982,27in 4K Gaming Monitor,1.0,389.99,2019-06-17 19:31:00,"315 Forest St, New York City, NY 10001",315 Forest St, New York City, NY 10001,June,Monday,19
66,209983,Macbook Pro Laptop,1.0,1700.0,2019-06-22 16:25:00,"702 Center St, Seattle, WA 98101",702 Center St, Seattle, WA 98101,June,Saturday,16
67,209984,USB-C Charging Cable,1.0,11.95,2019-06-03 06:50:00,"36 7th St, Seattle, WA 98101",36 7th St, Seattle, WA 98101,June,Monday,6
68,209985,Apple Airpods Headphones,1.0,150.0,2019-06-05 22:18:00,"54 12th St, Portland, OR 97035",54 12th St, Portland, OR 97035,June,Wednesday,22
69,209986,20in Monitor,1.0,109.99,2019-06-23 16:49:00,"11 Wilson St, New York City, NY 10001",11 Wilson St, New York City, NY 10001,June,Sunday,16
70,209987,AAA Batteries (4-pack),3.0,2.99,2019-06-03 03:22:00,"76 River St, Los Angeles, CA 90001",76 River St, Los Angeles, CA 90001,June,Monday,3
71,209988,Wired Headphones,1.0,11.99,2019-06-27 18:04:00,"403 Main St, San Francisco, CA 94016",403 Main St, San Francisco, CA 94016,June,Thursday,18
72,209989,iPhone,1.0,700.0,2019-06-19 23:34:00,"285 8th St, Los Angeles, CA 90001",285 8th St, Los Angeles, CA 90001,June,Wednesday,23
73,209990,Google Phone,1.0,600.0,2019-06-16 20:31:00,"557 Wilson St, Austin, TX 73301",557 Wilson St, Austin, TX 73301,June,Sunday,20
74,209991,AAA Batteries (4-pack),1.0,2.99,2019-06-02 19:00:00,"835 Chestnut St, Boston, MA 02215",835 Chestnut St, Boston, MA 02215,June,Sunday,19
75,209992,Apple Airpods Headphones,1.0,150.0,2019-06-21 07:51:00,"207 13th St, Boston, MA 02215",207 13th St, Boston, MA 02215,June,Friday,7
76,209993,USB-C Charging Cable,1.0,11.95,2019-06-04 18:14:00,"810 Meadow St, Dallas, TX 75001",810 Meadow St, Dallas, TX 75001,June,Tuesday,18
77,209994,Lightning Charging Cable,1.0,14.95,2019-06-28 21:01:00,"679 Washington St, Boston, MA 02215",679 Washington St, Boston, MA 02215,June,Friday,21
78,209995,27in 4K Gaming Monitor,1.0,389.99,2019-06-13 19:16:00,"890 Washington St, Austin, TX 73301",890 Washington St, Austin, TX 73301,June,Thursday,19
79,209996,Google Phone,1.0,600.0,2019-06-13 08:21:00,"965 Johnson St, Austin, TX 73301",965 Johnson St, Austin, TX 73301,June,Thursday,8
80,209997,AA Batteries (4-pack),1.0,3.84,2019-06-19 11:23:00,"594 Lake St, New York City, NY 10001",594 Lake St, New York City, NY 10001,June,Wednesday,11
81,209998,Bose SoundSport Headphones,1.0,99.99,2019-06-17 23:15:00,"988 Madison St, San Francisco, CA 94016",988 Madison St, San Francisco, CA 94016,June,Monday,23
82,209999,Bose SoundSport Headphones,1.0,99.99,2019-06-16 08:37:00,"949 10th St, Dallas, TX 75001",949 10th St, Dallas, TX 75001,June,Sunday,8
83,210000,iPhone,1.0,700.0,2019-06-06 19:17:00,"534 Park St, Los Angeles, CA 90001",534 Park St, Los Angeles, CA 90001,June,Thursday,19
84,210001,AA Batteries (4-pack),1.0,3.84,2019-06-22 12:47:00,"171 Madison St, Portland, OR 97035",171 Madison St, Portland, OR 97035,June,Saturday,12
85,210002,AAA Batteries (4-pack),1.0,2.99,2019-06-26 13:28:00,"124 Park St, San Francisco, CA 94016",124 Park St, San Francisco, CA 94016,June,Wednesday,13
86,210003,Bose SoundSport Headphones,1.0,99.99,2019-06-26 15:09:00,"928 West St, Boston, MA 02215",928 West St, Boston, MA 02215,June,Wednesday,15
87,210004,AAA Batteries (4-pack),1.0,2.99,2019-06-23 14:40:00,"868 8th St, San Francisco, CA 94016",868 8th St, San Francisco, CA 94016,June,Sunday,14
88,210005,AAA Batteries (4-pack),1.0,2.99,2019-06-12 19:53:00,"532 Willow St, Atlanta, GA 30301",532 Willow St, Atlanta, GA 30301,June,Wednesday,19
89,210006,Lightning Charging Cable,1.0,14.95,2019-06-21 19:02:00,"186 14th St, Boston, MA 02215",186 14th St, Boston, MA 02215,June,Friday,19
90,210007,iPhone,1.0,700.0,2019-06-30 09:06:00,"133 Highland St, Dallas, TX 75001",133 Highland St, Dallas, TX 75001,June,Sunday,9
91,210008,27in FHD Monitor,1.0,149.99,2019-06-19 00:07:00,"433 14th St, Portland, OR 97035",433 14th St, Portland, OR 97035,June,Wednesday,0
92,210009,Bose SoundSport Headphones,1.0,99.99,2019-06-29 09:24:00,"35 West St, Los Angeles, CA 90001",35 West St, Los Angeles, CA 90001,June,Saturday,9
93,210010,USB-C Charging Cable,1.0,11.95,2019-06-01 10:56:00,"469 Pine St, Austin, TX 73301",469 Pine St, Austin, TX 73301,June,Saturday,10
94,210011,AA Batteries (4-pack),1.0,3.84,2019-06-13 15:10:00,"615 Forest St, Atlanta, GA 30301",615 Forest St, Atlanta, GA 30301,June,Thursday,15
95,210012,34in Ultrawide Monitor,1.0,379.99,2019-06-04 17:21:00,"507 1st St, San Francisco, CA 94016",507 1st St, San Francisco, CA 94016,June,Tuesday,17
96,210013,AA Batteries (4-pack),2.0,3.84,2019-06-17 17:27:00,"820 5th St, New York City, NY 10001",820 5th St, New York City, NY 10001,June,Monday,17
97,210014,Wired Headphones,1.0,11.99,2019-06-28 17:08:00,"465 Meadow St, Portland, OR 97035",465 Meadow St, Portland, OR 97035,June,Friday,17
98,210015,Wired Headphones,1.0,11.99,2019-06-06 18:12:00,"559 11th St, Atlanta, GA 30301",559 11th St, Atlanta, GA 30301,June,Thursday,18
99,210016,AA Batteries (4-pack),2.0,3.84,2019-06-22 22:17:00,"34 14th St, San Francisco, CA 94016",34 14th St, San Francisco, CA 94016,June,Saturday,22
100,210017,AAA Batteries (4-pack),1.0,2.99,2019-06-18 17:03:00,"624 Adams St, Atlanta, GA 30301",624 Adams St, Atlanta, GA 30301,June,Tuesday,17
101,210018,Lightning Charging Cable,1.0,14.95,2019-06-14 15:01:00,"684 Maple St, San Francisco, CA 94016",684 Maple St, San Francisco, CA 94016,June,Friday,15
102,210019,Lightning Charging Cable,1.0,14.95,2019-06-27 17:10:00,"505 Maple St, New York City, NY 10001",505 Maple St, New York City, NY 10001,June,Thursday,17
103,210020,Apple Airpods Headphones,1.0,150.0,2019-06-26 15:02:00,"920 Washington St, Los Angeles, CA 90001",920 Washington St, Los Angeles, CA 90001,June,Wednesday,15
104,210021,AAA Batteries (4-pack),1.0,2.99,2019-06-07 23:22:00,"627 Spruce St, Boston, MA 02215",627 Spruce St, Boston, MA 02215,June,Friday,23
105,210022,Lightning Charging Cable,1.0,14.95,2019-06-29 08:19:00,"943 9th St, San Francisco, CA 94016",943 9th St, San Francisco, CA 94016,June,Saturday,8
106,210023,AA Batteries (4-pack),3.0,3.84,2019-06-12 21:24:00,"838 Dogwood St, Los Angeles, CA 90001",838 Dogwood St, Los Angeles, CA 90001,June,Wednesday,21
107,210024,AAA Batteries (4-pack),1.0,2.99,2019-06-19 20:21:00,"649 7th St, Dallas, TX 75001",649 7th St, Dallas, TX 75001,June,Wednesday,20
108,210025,20in Monitor,1.0,109.99,2019-06-02 16:59:00,"940 14th St, New York City, NY 10001",940 14th St, New York City, NY 10001,June,Sunday,16
109,210026,Bose SoundSport Headphones,1.0,99.99,2019-06-12 13:42:00,"878 4th St, San Francisco, CA 94016",878 4th St, San Francisco, CA 94016,June,Wednesday,13
110,210027,Macbook Pro Laptop,1.0,1700.0,2019-06-05 14:35:00,"763 2nd St, Los Angeles, CA 90001",763 2nd St, Los Angeles, CA 90001,June,Wednesday,14
111,210028,27in FHD Monitor,1.0,149.99,2019-06-15 18:24:00,"297 12th St, Dallas, TX 75001",297 12th St, Dallas, TX 75001,June,Saturday,18
112,210029,Bose SoundSport Headphones,1.0,99.99,2019-06-05 15:21:00,"509 4th St, Dallas, TX 75001",509 4th St, Dallas, TX 75001,June,Wednesday,15
113,210030,Macbook Pro Laptop,1.0,1700.0,2019-06-03 09:11:00,"479 Willow St, Los Angeles, CA 90001",479 Willow St, Los Angeles, CA 90001,June,Monday,9
114,210031,AAA Batteries (4-pack),1.0,2.99,2019-06-08 11:01:00,"641 Lincoln St, Portland, OR 97035",641 Lincoln St, Portland, OR 97035,June,Saturday,11
115,210032,AA Batteries (4-pack),1.0,3.84,2019-06-27 11:59:00,"569 4th St, Atlanta, GA 30301",569 4th St, Atlanta, GA 30301,June,Thursday,11
116,210033,AA Batteries (4-pack),2.0,3.84,2019-06-15 18:25:00,"749 North St, New York City, NY 10001",749 North St, New York City, NY 10001,June,Saturday,18
117,210034,27in 4K Gaming Monitor,1.0,389.99,2019-06-14 18:07:00,"476 1st St, Atlanta, GA 30301",476 1st St, Atlanta, GA 30301,June,Friday,18
118,210035,27in FHD Monitor,1.0,149.99,2019-06-30 14:02:00,"386 1st St, Dallas, TX 75001",386 1st St, Dallas, TX 75001,June,Sunday,14
119,210036,AA Batteries (4-pack),1.0,3.84,2019-06-08 19:05:00,"598 Meadow St, Boston, MA 02215",598 Meadow St, Boston, MA 02215,June,Saturday,19
120,210037,AAA Batteries (4-pack),1.0,2.99,2019-06-26 09:53:00,"524 6th St, New York City, NY 10001",524 6th St, New York City, NY 10001,June,Wednesday,9
121,210038,ThinkPad Laptop,1.0,999.99,2019-06-15 14:49:00,"443 Maple St, New York City, NY 10001",443 Maple St, New York City, NY 10001,June,Saturday,14
122,210039,AAA Batteries (4-pack),1.0,2.99,2019-06-10 09:08:00,"988 Maple St, Dallas, TX 75001",988 Maple St, Dallas, TX 75001,June,Monday,9
123,210040,AA Batteries (4-pack),1.0,3.84,2019-06-29 14:30:00,"711 1st St, San Francisco, CA 94016",711 1st St, San Francisco, CA 94016,June,Saturday,14
124,210041,27in FHD Monitor,1.0,149.99,2019-06-17 21:31:00,"225 West St, Atlanta, GA 30301",225 West St, Atlanta, GA 30301,June,Monday,21
125,210042,Flatscreen TV,1.0,300.0,2019-06-21 06:28:00,"325 Park St, Portland, OR 97035",325 Park St, Portland, OR 97035,June,Friday,6
126,210043,Apple Airpods Headphones,1.0,150.0,2019-06-16 23:20:00,"395 Main St, Seattle, WA 98101",395 Main St, Seattle, WA 98101,June,Sunday,23
127,210044,Apple Airpods Headphones,1.0,150.0,2019-06-14 00:28:00,"372 Spruce St, Portland, OR 97035",372 Spruce St, Portland, OR 97035,June,Friday,0
128,210045,Bose SoundSport Headphones,1.0,99.99,2019-06-03 19:58:00,"287 Cedar St, Boston, MA 02215",287 Cedar St, Boston, MA 02215,June,Monday,19
129,210046,Apple Airpods Headphones,1.0,150.0,2019-06-15 11:08:00,"816 1st St, San Francisco, CA 94016",816 1st St, San Francisco, CA 94016,June,Saturday,11
130,210047,34in Ultrawide Monitor,1.0,379.99,2019-06-06 18:53:00,"973 Lakeview St, San Francisco, CA 94016",973 Lakeview St, San Francisco, CA 94016,June,Thursday,18
131,210048,Wired Headphones,1.0,11.99,2019-06-05 07:41:00,"314 Ridge St, San Francisco, CA 94016",314 Ridge St, San Francisco, CA 94016,June,Wednesday,7
132,210049,ThinkPad Laptop,1.0,999.99,2019-06-20 18:20:00,"993 6th St, San Francisco, CA 94016",993 6th St, San Francisco, CA 94016,June,Thursday,18
133,210050,Bose SoundSport Headphones,1.0,99.99,2019-06-13 11:24:00,"271 13th St, New York City, NY 10001",271 13th St, New York City, NY 10001,June,Thursday,11
134,210051,iPhone,1.0,700.0,2019-06-11 16:15:00,"784 Pine St, Austin, TX 73301",784 Pine St, Austin, TX 73301,June,Tuesday,16
135,210052,USB-C Charging Cable,1.0,11.95,2019-06-18 14:01:00,"24 Main St, Seattle, WA 98101",24 Main St, Seattle, WA 98101,June,Tuesday,14
136,210053,Lightning Charging Cable,1.0,14.95,2019-06-04 11:55:00,"68 Lake St, Los Angeles, CA 90001",68 Lake St, Los Angeles, CA 90001,June,Tuesday,11
137,210054,Lightning Charging Cable,1.0,14.95,2019-06-22 18:26:00,"175 6th St, Los Angeles, CA 90001",175 6th St, Los Angeles, CA 90001,June,Saturday,18
138,210055,Apple Airpods Headphones,1.0,150.0,2019-06-17 20:00:00,"575 Wilson St, Portland, ME 04101",575 Wilson St, Portland, ME 04101,June,Monday,20
139,210056,Macbook Pro Laptop,1.0,1700.0,2019-06-09 00:13:00,"171 Lakeview St, Seattle, WA 98101",171 Lakeview St, Seattle, WA 98101,June,Sunday,0
140,210057,AAA Batteries (4-pack),2.0,2.99,2019-06-19 09:23:00,"82 2nd St, Boston, MA 02215",82 2nd St, Boston, MA 02215,June,Wednesday,9
141,210058,Lightning Charging Cable,1.0,14.95,2019-06-12 14:17:00,"641 1st St, Austin, TX 73301",641 1st St, Austin, TX 73301,June,Wednesday,14
142,210059,27in FHD Monitor,1.0,149.99,2019-06-06 18:50:00,"902 Hickory St, Los Angeles, CA 90001",902 Hickory St, Los Angeles, CA 90001,June,Thursday,18
143,210060,USB-C Charging Cable,1.0,11.95,2019-06-06 20:24:00,"592 Elm St, Portland, OR 97035",592 Elm St, Portland, OR 97035,June,Thursday,20
144,210061,Flatscreen TV,1.0,300.0,2019-06-28 23:36:00,"975 Elm St, San Francisco, CA 94016",975 Elm St, San Francisco, CA 94016,June,Friday,23
145,210062,AAA Batteries (4-pack),1.0,2.99,2019-06-04 14:37:00,"709 Church St, New York City, NY 10001",709 Church St, New York City, NY 10001,June,Tuesday,14
146,210063,Lightning Charging Cable,1.0,14.95,2019-06-19 23:19:00,"77 Highland St, Atlanta, GA 30301",77 Highland St, Atlanta, GA 30301,June,Wednesday,23
147,210064,Lightning Charging Cable,1.0,14.95,2019-06-16 20:39:00,"101 Lincoln St, Atlanta, GA 30301",101 Lincoln St, Atlanta, GA 30301,June,Sunday,20
148,210064,27in FHD Monitor,1.0,149.99,2019-06-16 20:39:00,"101 Lincoln St, Atlanta, GA 30301",101 Lincoln St, Atlanta, GA 30301,June,Sunday,20
149,210065,Lightning Charging Cable,1.0,14.95,2019-06-20 15:11:00,"490 River St, San Francisco, CA 94016",490 River St, San Francisco, CA 94016,June,Thursday,15
150,210066,iPhone,1.0,700.0,2019-06-07 12:07:00,"691 Cherry St, Dallas, TX 75001",691 Cherry St, Dallas, TX 75001,June,Friday,12
151,210067,Wired Headphones,1.0,11.99,2019-06-16 15:47:00,"471 Lincoln St, Los Angeles, CA 90001",471 Lincoln St, Los Angeles, CA 90001,June,Sunday,15
152,210068,AA Batteries (4-pack),1.0,3.84,2019-06-09 16:40:00,"868 6th St, San Francisco, CA 94016",868 6th St, San Francisco, CA 94016,June,Sunday,16
153,210069,Google Phone,1.0,600.0,2019-06-11 06:26:00,"743 2nd St, New York City, NY 10001",743 2nd St, New York City, NY 10001,June,Tuesday,6
154,210070,AAA Batteries (4-pack),1.0,2.99,2019-06-19 17:05:00,"977 Johnson St, San Francisco, CA 94016",977 Johnson St, San Francisco, CA 94016,June,Wednesday,17
155,210071,Lightning Charging Cable,1.0,14.95,2019-06-10 17:31:00,"988 Pine St, Portland, OR 97035",988 Pine St, Portland, OR 97035,June,Monday,17
156,210072,AA Batteries (4-pack),2.0,3.84,2019-06-19 16:07:00,"921 4th St, San Francisco, CA 94016",921 4th St, San Francisco, CA 94016,June,Wednesday,16
157,210073,Bose SoundSport Headphones,1.0,99.99,2019-06-14 17:21:00,"400 Johnson St, Dallas, TX 75001",400 Johnson St, Dallas, TX 75001,June,Friday,17
159,210074,AA Batteries (4-pack),2.0,3.84,2019-06-25 10:06:00,"794 Wilson St, Los Angeles, CA 90001",216 Main St, Los Angeles, CA 90001,June,Tuesday,10
160,210075,USB-C Charging Cable,1.0,11.95,2019-06-07 14:29:00,"216 Main St, Los Angeles, CA 90001",168 Washington St, New York City, NY 10001,June,Friday,14
161,210076,AA Batteries (4-pack),1.0,3.84,2019-06-16 22:58:00,"168 Washington St, New York City, NY 10001",357 8th St, San Francisco, CA 94016,June,Sunday,22
162,210077,Wired Headphones,1.0,11.99,2019-06-15 07:33:00,"357 8th St, San Francisco, CA 94016",981 Chestnut St, Portland, OR 97035,June,Saturday,7
163,210078,ThinkPad Laptop,1.0,999.99,2019-06-08 17:12:00,"981 Chestnut St, Portland, OR 97035",516 Park St, San Francisco, CA 94016,June,Saturday,17
164,210079,LG Dryer,1.0,600.0,2019-06-10 16:48:00,"516 Park St, San Francisco, CA 94016",280 Spruce St, Austin, TX 73301,June,Monday,16
165,210080,AAA Batteries (4-pack),1.0,2.99,2019-06-24 21:20:00,"280 Spruce St, Austin, TX 73301",354 Dogwood St, Atlanta, GA 30301,June,Monday,21
166,210081,Bose SoundSport Headphones,1.0,99.99,2019-06-01 21:29:00,"354 Dogwood St, Atlanta, GA 30301",119 11th St, Los Angeles, CA 90001,June,Saturday,21
