,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Rue,Etat,Code postal,month name,day,hour
20,194114,Wired Headphones,1.0,11.99,2019-05-20 01:57:00,"857 River St, Atlanta, GA 30301",857 River St, Atlanta, GA 30301,May,Monday,1
21,194115,AAA Batteries (4-pack),1.0,2.99,2019-05-30 20:29:00,"159 Lincoln St, Los Angeles, CA 90001",159 Lincoln St, Los Angeles, CA 90001,May,Thursday,20
22,194116,Lightning Charging Cable,1.0,14.95,2019-05-19 23:19:00,"486 6th St, Boston, MA 02215",486 6th St, Boston, MA 02215,May,Sunday,23
23,194117,Lightning Charging Cable,1.0,14.95,2019-05-12 08:44:00,"239 Madison St, Austin, TX 73301",239 Madison St, Austin, TX 73301,May,Sunday,8
24,194118,AA Batteries (4-pack),1.0,3.84,2019-05-18 22:54:00,"762 Maple St, Boston, MA 02215",762 Maple St, Boston, MA 02215,May,Saturday,22
25,194119,Wired Headphones,3.0,11.99,2019-05-07 07:15:00,"531 Jackson St, New York City, NY 10001",531 Jackson St, New York City, NY 10001,May,Tuesday,7
26,194120,AAA Batteries (4-pack),1.0,2.99,2019-05-11 21:53:00,"492 Washington St, Los Angeles, CA 90001",492 Washington St, Los Angeles, CA 90001,May,Saturday,21
27,194121,LG Dryer,1.0,600.0,2019-05-10 20:41:00,"911 Hill St, Los Angeles, CA 90001",911 Hill St, Los Angeles, CA 90001,May,Friday,20
28,194122,Wired Headphones,1.0,11.99,2019-05-27 16:18:00,"573 Spruce St, Dallas, TX 75001",573 Spruce St, Dallas, TX 75001,May,Monday,16
29,194123,Apple Airpods Headphones,1.0,150.0,2019-05-24 00:34:00,"546 Meadow St, Atlanta, GA 30301",546 Meadow St, Atlanta, GA 30301,May,Friday,0
30,194124,iPhone,1.0,700.0,2019-05-04 23:40:00,"937 North St, Portland, OR 97035",937 North St, Portland, OR 97035,May,Saturday,23
31,194125,Bose SoundSport Headphones,1.0,99.99,2019-05-19 21:33:00,"613 Lake St, San Francisco, CA 94016",613 Lake St, San Francisco, CA 94016,May,Sunday,21
32,194126,AAA Batteries (4-pack),2.0,2.99,2019-05-19 21:28:00,"549 Willow St, Los Angeles, CA 90001",549 Willow St, Los Angeles, CA 90001,May,Sunday,21
33,194127,Wired Headphones,1.0,11.99,2019-05-15 14:46:00,"320 River St, Seattle, WA 98101",320 River St, Seattle, WA 98101,May,Wednesday,14
34,194128,AAA Batteries (4-pack),2.0,2.99,2019-05-03 18:15:00,"851 Wilson St, San Francisco, CA 94016",851 Wilson St, San Francisco, CA 94016,May,Friday,18
35,194129,AA Batteries (4-pack),2.0,3.84,2019-05-05 11:51:00,"487 Dogwood St, Seattle, WA 98101",487 Dogwood St, Seattle, WA 98101,May,Sunday,11
36,194130,34in Ultrawide Monitor,1.0,379.99,2019-05-09 15:57:00,"847 Lakeview St, San Francisco, CA 94016",847 Lakeview St, San Francisco, CA 94016,May,Thursday,15
37,194131,Bose SoundSport Headphones,1.0,99.99,2019-05-07 10:44:00,"742 Jackson St, Seattle, WA 98101",742 Jackson St, Seattle, WA 98101,May,Tuesday,10
38,194132,iPhone,1.0,700.0,2019-05-22 21:35:00,"478 Pine St, Seattle, WA 98101",478 Pine St, Seattle, WA 98101,May,Wednesday,21
39,194133,Bose SoundSport Headphones,1.0,99.99,2019-05-03 09:45:00,"776 Hill St, San Francisco, CA 94016",776 Hill St, San Francisco, CA 94016,May,Friday,9
40,194134,USB-C Charging Cable,1.0,11.95,2019-05-27 18:22:00,"190 1st St, Los Angeles, CA 90001",190 1st St, Los Angeles, CA 90001,May,Monday,18
41,194135,Bose SoundSport Headphones,1.0,99.99,2019-05-09 20:06:00,"589 10th St, Seattle, WA 98101",589 10th St, Seattle, WA 98101,May,Thursday,20
42,194136,Wired Headphones,1.0,11.99,2019-05-23 19:58:00,"702 14th St, Dallas, TX 75001",702 14th St, Dallas, TX 75001,May,Thursday,19
43,194137,27in FHD Monitor,1.0,149.99,2019-05-14 04:13:00,"666 Adams St, San Francisco, CA 94016",666 Adams St, San Francisco, CA 94016,May,Tuesday,4
44,194138,Lightning Charging Cable,1.0,14.95,2019-05-01 21:55:00,"259 Center St, San Francisco, CA 94016",259 Center St, San Francisco, CA 94016,May,Wednesday,21
45,194139,Apple Airpods Headphones,1.0,150.0,2019-05-12 23:13:00,"362 2nd St, San Francisco, CA 94016",362 2nd St, San Francisco, CA 94016,May,Sunday,23
46,194140,Lightning Charging Cable,1.0,14.95,2019-05-07 23:57:00,"870 4th St, Austin, TX 73301",870 4th St, Austin, TX 73301,May,Tuesday,23
47,194141,Wired Headphones,1.0,11.99,2019-05-13 14:09:00,"807 Highland St, Boston, MA 02215",807 Highland St, Boston, MA 02215,May,Monday,14
48,194142,27in FHD Monitor,1.0,149.99,2019-05-11 19:08:00,"48 Hickory St, Los Angeles, CA 90001",48 Hickory St, Los Angeles, CA 90001,May,Saturday,19
49,194143,Apple Airpods Headphones,1.0,150.0,2019-05-09 21:58:00,"87 Park St, San Francisco, CA 94016",87 Park St, San Francisco, CA 94016,May,Thursday,21
50,194144,USB-C Charging Cable,1.0,11.95,2019-05-11 20:12:00,"550 5th St, Portland, OR 97035",550 5th St, Portland, OR 97035,May,Saturday,20
51,194145,AA Batteries (4-pack),1.0,3.84,2019-05-23 12:27:00,"393 South St, New York City, NY 10001",393 South St, New York City, NY 10001,May,Thursday,12
52,194146,AAA Batteries (4-pack),2.0,2.99,2019-05-23 20:31:00,"164 Maple St, Atlanta, GA 30301",164 Maple St, Atlanta, GA 30301,May,Thursday,20
53,194147,Flatscreen TV,1.0,300.0,2019-05-18 10:18:00,"963 2nd St, New York City, NY 10001",963 2nd St, New York City, NY 10001,May,Saturday,10
54,194148,27in 4K Gaming Monitor,1.0,389.99,2019-05-21 07:37:00,"312 Church St, San Francisco, CA 94016",312 Church St, San Francisco, CA 94016,May,Tuesday,7
55,194149,27in FHD Monitor,1.0,149.99,2019-05-23 21:32:00,"585 8th St, San Francisco, CA 94016",585 8th St, San Francisco, CA 94016,May,Thursday,21
56,194150,Google Phone,1.0,600.0,2019-05-04 20:34:00,"35 Willow St, Atlanta, GA 30301",35 Willow St, Atlanta, GA 30301,May,Saturday,20
57,194151,AA Batteries (4-pack),1.0,3.84,2019-05-28 23:03:00,"660 12th St, Los Angeles, CA 90001",660 12th St, Los Angeles, CA 90001,May,Tuesday,23
59,194152,USB-C Charging Cable,1.0,11.95,2019-05-06 11:27:00,"859 Park St, Dallas, TX 75001",274 Sunset St, New York City, NY 10001,May,Monday,11
60,194153,iPhone,1.0,700.0,2019-05-12 11:11:00,"274 Sunset St, New York City, NY 10001",33 Wilson St, Austin, TX 73301,May,Sunday,11
61,194154,Bose SoundSport Headphones,1.0,99.99,2019-05-20 10:38:00,"33 Wilson St, Austin, TX 73301",50 11th St, San Francisco, CA 94016,May,Monday,10
62,194155,Apple Airpods Headphones,1.0,150.0,2019-05-22 10:53:00,"50 11th St, San Francisco, CA 94016",67 12th St, Boston, MA 02215,May,Wednesday,10
63,194156,Macbook Pro Laptop,1.0,1700.0,2019-05-20 18:32:00,"67 12th St, Boston, MA 02215",622 West St, Dallas, TX 75001,May,Monday,18
64,194157,AA Batteries (4-pack),1.0,3.84,2019-05-30 00:21:00,"622 West St, Dallas, TX 75001",667 Jefferson St, Portland, OR 97035,May,Thursday,0
65,194158,Lightning Charging Cable,1.0,14.95,2019-05-13 15:47:00,"667 Jefferson St, Portland, OR 97035",976 1st St, Portland, OR 97035,May,Monday,15
66,194159,Lightning Charging Cable,1.0,14.95,2019-05-24 07:30:00,"976 1st St, Portland, OR 97035",31 Main St, Austin, TX 73301,May,Friday,7
67,194160,Bose SoundSport Headphones,1.0,99.99,2019-05-29 15:23:00,"31 Main St, Austin, TX 73301",643 Jackson St, Los Angeles, CA 90001,May,Wednesday,15
68,194161,Bose SoundSport Headphones,1.0,99.99,2019-05-31 10:46:00,"643 Jackson St, Los Angeles, CA 90001",956 Main St, Dallas, TX 75001,May,Friday,10
69,194162,AA Batteries (4-pack),1.0,3.84,2019-05-07 23:12:00,"956 Main St, Dallas, TX 75001",268 River St, Atlanta, GA 30301,May,Tuesday,23
70,194163,20in Monitor,1.0,109.99,2019-05-03 12:51:00,"268 River St, Atlanta, GA 30301",755 Dogwood St, New York City, NY 10001,May,Friday,12
71,194164,34in Ultrawide Monitor,1.0,379.99,2019-05-28 14:00:00,"755 Dogwood St, New York City, NY 10001",725 Church St, San Francisco, CA 94016,May,Tuesday,14
72,194165,Apple Airpods Headphones,1.0,150.0,2019-05-29 20:16:00,"725 Church St, San Francisco, CA 94016",435 North St, San Francisco, CA 94016,May,Wednesday,20
73,194166,Macbook Pro Laptop,1.0,1700.0,2019-05-06 13:30:00,"435 North St, San Francisco, CA 94016",187 Dogwood St, San Francisco, CA 94016,May,Monday,13
74,194167,AA Batteries (4-pack),1.0,3.84,2019-05-24 22:36:00,"187 Dogwood St, San Francisco, CA 94016",583 12th St, Portland, OR 97035,May,Friday,22
75,194168,USB-C Charging Cable,2.0,11.95,2019-05-20 13:16:00,"583 12th St, Portland, OR 97035",49 Lake St, Atlanta, GA 30301,May,Monday,13
76,194169,USB-C Charging Cable,1.0,11.95,2019-05-01 18:01:00,"49 Lake St, Atlanta, GA 30301",711 Maple St, San Francisco, CA 94016,May,Wednesday,18
77,194170,Google Phone,1.0,600.0,2019-05-30 12:30:00,"711 Maple St, San Francisco, CA 94016",711 Maple St, San Francisco, CA 94016,May,Thursday,12
78,194170,USB-C Charging Cable,2.0,11.95,2019-05-30 12:30:00,"711 Maple St, San Francisco, CA 94016",498 Elm St, Atlanta, GA 30301,May,Thursday,12
79,194171,Vareebadd Phone,1.0,400.0,2019-05-06 15:18:00,"498 Elm St, Atlanta, GA 30301",728 5th St, San Francisco, CA 94016,May,Monday,15
80,194172,USB-C Charging Cable,2.0,11.95,2019-05-08 09:21:00,"728 5th St, San Francisco, CA 94016",960 Lakeview St, Portland, OR 97035,May,Wednesday,9
81,194173,USB-C Charging Cable,1.0,11.95,2019-05-30 14:09:00,"960 Lakeview St, Portland, OR 97035",37 North St, Seattle, WA 98101,May,Thursday,14
82,194174,iPhone,1.0,700.0,2019-05-04 23:08:00,"37 North St, Seattle, WA 98101",37 North St, Seattle, WA 98101,May,Saturday,23
83,194174,Lightning Charging Cable,1.0,14.95,2019-05-04 23:08:00,"37 North St, Seattle, WA 98101",37 North St, Seattle, WA 98101,May,Saturday,23
84,194174,Wired Headphones,2.0,11.99,2019-05-04 23:08:00,"37 North St, Seattle, WA 98101",651 Cedar St, Austin, TX 73301,May,Saturday,23
85,194175,20in Monitor,1.0,109.99,2019-05-26 17:08:00,"651 Cedar St, Austin, TX 73301",154 Center St, San Francisco, CA 94016,May,Sunday,17
86,194176,AA Batteries (4-pack),1.0,3.84,2019-05-05 18:30:00,"154 Center St, San Francisco, CA 94016",2 Highland St, New York City, NY 10001,May,Sunday,18
87,194177,Apple Airpods Headphones,1.0,150.0,2019-05-22 20:51:00,"2 Highland St, New York City, NY 10001",441 Dogwood St, New York City, NY 10001,May,Wednesday,20
88,194178,Lightning Charging Cable,1.0,14.95,2019-05-15 07:35:00,"441 Dogwood St, New York City, NY 10001",143 Spruce St, Boston, MA 02215,May,Wednesday,7
89,194179,Flatscreen TV,1.0,300.0,2019-05-10 22:51:00,"143 Spruce St, Boston, MA 02215",143 Spruce St, Boston, MA 02215,May,Friday,22
90,194179,AAA Batteries (4-pack),2.0,2.99,2019-05-10 22:51:00,"143 Spruce St, Boston, MA 02215",909 Ridge St, San Francisco, CA 94016,May,Friday,22
91,194180,Bose SoundSport Headphones,1.0,99.99,2019-05-06 17:21:00,"909 Ridge St, San Francisco, CA 94016",99 Jefferson St, New York City, NY 10001,May,Monday,17
92,194181,Macbook Pro Laptop,1.0,1700.0,2019-05-21 21:50:00,"99 Jefferson St, New York City, NY 10001",272 11th St, Los Angeles, CA 90001,May,Tuesday,21
93,194182,Lightning Charging Cable,1.0,14.95,2019-05-22 12:11:00,"272 11th St, Los Angeles, CA 90001",669 Lakeview St, Dallas, TX 75001,May,Wednesday,12
94,194183,USB-C Charging Cable,1.0,11.95,2019-05-20 16:48:00,"669 Lakeview St, Dallas, TX 75001",709 Center St, Dallas, TX 75001,May,Monday,16
95,194184,Lightning Charging Cable,1.0,14.95,2019-05-18 10:57:00,"709 Center St, Dallas, TX 75001",709 West St, San Francisco, CA 94016,May,Saturday,10
96,194185,Google Phone,1.0,600.0,2019-05-05 20:34:00,"709 West St, San Francisco, CA 94016",495 Wilson St, Seattle, WA 98101,May,Sunday,20
97,194186,iPhone,1.0,700.0,2019-05-10 22:44:00,"495 Wilson St, Seattle, WA 98101",227 Hickory St, San Francisco, CA 94016,May,Friday,22
98,194187,Macbook Pro Laptop,1.0,1700.0,2019-05-09 18:06:00,"227 Hickory St, San Francisco, CA 94016",622 Chestnut St, Los Angeles, CA 90001,May,Thursday,18
99,194188,Apple Airpods Headphones,1.0,150.0,2019-05-26 11:17:00,"622 Chestnut St, Los Angeles, CA 90001",684 Ridge St, New York City, NY 10001,May,Sunday,11
100,194189,AAA Batteries (4-pack),1.0,2.99,2019-05-20 18:34:00,"684 Ridge St, New York City, NY 10001",184 Jefferson St, New York City, NY 10001,May,Monday,18
101,194190,27in FHD Monitor,1.0,149.99,2019-05-05 12:29:00,"184 Jefferson St, New York City, NY 10001",576 Willow St, San Francisco, CA 94016,May,Sunday,12
102,194191,27in 4K Gaming Monitor,1.0,389.99,2019-05-22 10:20:00,"576 Willow St, San Francisco, CA 94016",137 Jackson St, San Francisco, CA 94016,May,Wednesday,10
103,194192,Wired Headphones,1.0,11.99,2019-05-14 18:00:00,"137 Jackson St, San Francisco, CA 94016",137 Jackson St, San Francisco, CA 94016,May,Tuesday,18
104,194192,Bose SoundSport Headphones,1.0,99.99,2019-05-14 18:00:00,"137 Jackson St, San Francisco, CA 94016",613 Sunset St, New York City, NY 10001,May,Tuesday,18
105,194193,Bose SoundSport Headphones,1.0,99.99,2019-05-04 11:32:00,"613 Sunset St, New York City, NY 10001",110 Jackson St, Seattle, WA 98101,May,Saturday,11
106,194194,Wired Headphones,1.0,11.99,2019-05-14 19:38:00,"110 Jackson St, Seattle, WA 98101",996 Jefferson St, Los Angeles, CA 90001,May,Tuesday,19
107,194195,AAA Batteries (4-pack),1.0,2.99,2019-05-06 10:01:00,"996 Jefferson St, Los Angeles, CA 90001",741 Walnut St, Boston, MA 02215,May,Monday,10
108,194196,Wired Headphones,1.0,11.99,2019-05-29 21:27:00,"741 Walnut St, Boston, MA 02215",523 Spruce St, Los Angeles, CA 90001,May,Wednesday,21
109,194197,AA Batteries (4-pack),3.0,3.84,2019-05-28 20:20:00,"523 Spruce St, Los Angeles, CA 90001",370 10th St, Los Angeles, CA 90001,May,Tuesday,20
110,194198,Lightning Charging Cable,1.0,14.95,2019-05-03 21:24:00,"370 10th St, Los Angeles, CA 90001",597 12th St, Seattle, WA 98101,May,Friday,21
112,194199,Lightning Charging Cable,1.0,14.95,2019-05-18 11:51:00,"597 12th St, Seattle, WA 98101",298 6th St, Portland, OR 97035,May,Saturday,11
113,194200,AA Batteries (4-pack),1.0,3.84,2019-05-22 20:33:00,"491 9th St, San Francisco, CA 94016",341 4th St, Seattle, WA 98101,May,Wednesday,20
114,194201,USB-C Charging Cable,1.0,11.95,2019-05-03 17:06:00,"298 6th St, Portland, OR 97035",339 Cedar St, Portland, OR 97035,May,Friday,17
115,194202,Apple Airpods Headphones,1.0,150.0,2019-05-25 13:22:00,"341 4th St, Seattle, WA 98101",339 Cedar St, Portland, OR 97035,May,Saturday,13
116,194203,iPhone,1.0,700.0,2019-05-10 16:38:00,"339 Cedar St, Portland, OR 97035",53 Highland St, Portland, OR 97035,May,Friday,16
117,194203,Lightning Charging Cable,1.0,14.95,2019-05-10 16:38:00,"339 Cedar St, Portland, OR 97035",920 Madison St, San Francisco, CA 94016,May,Friday,16
118,194204,iPhone,1.0,700.0,2019-05-07 21:18:00,"53 Highland St, Portland, OR 97035",920 Madison St, San Francisco, CA 94016,May,Tuesday,21
119,194205,iPhone,1.0,700.0,2019-05-26 20:35:00,"920 Madison St, San Francisco, CA 94016",853 Ridge St, Austin, TX 73301,May,Sunday,20
120,194205,Wired Headphones,1.0,11.99,2019-05-26 20:35:00,"920 Madison St, San Francisco, CA 94016",728 Walnut St, New York City, NY 10001,May,Sunday,20
121,194206,AA Batteries (4-pack),1.0,3.84,2019-05-29 14:52:00,"853 Ridge St, Austin, TX 73301",203 Madison St, Boston, MA 02215,May,Wednesday,14
122,194207,USB-C Charging Cable,1.0,11.95,2019-05-04 10:38:00,"728 Walnut St, New York City, NY 10001",800 Sunset St, Dallas, TX 75001,May,Saturday,10
123,194208,Apple Airpods Headphones,1.0,150.0,2019-05-16 10:40:00,"203 Madison St, Boston, MA 02215",728 Dogwood St, New York City, NY 10001,May,Thursday,10
124,194209,ThinkPad Laptop,1.0,999.99,2019-05-09 21:06:00,"800 Sunset St, Dallas, TX 75001",107 Jackson St, Los Angeles, CA 90001,May,Thursday,21
125,194210,AAA Batteries (4-pack),2.0,2.99,2019-05-23 18:37:00,"728 Dogwood St, New York City, NY 10001",665 2nd St, Portland, ME 04101,May,Thursday,18
126,194211,Lightning Charging Cable,1.0,14.95,2019-05-08 13:40:00,"107 Jackson St, Los Angeles, CA 90001",941 7th St, Dallas, TX 75001,May,Wednesday,13
127,194212,LG Washing Machine,1.0,600.0,2019-05-22 20:40:00,"665 2nd St, Portland, ME 04101",866 9th St, Los Angeles, CA 90001,May,Wednesday,20
128,194213,Google Phone,1.0,600.0,2019-05-09 10:18:00,"941 7th St, Dallas, TX 75001",795 Pine St, Boston, MA 02215,May,Thursday,10
129,194214,AAA Batteries (4-pack),4.0,2.99,2019-05-05 09:21:00,"866 9th St, Los Angeles, CA 90001",972 7th St, New York City, NY 10001,May,Sunday,9
130,194215,AAA Batteries (4-pack),1.0,2.99,2019-05-16 23:11:00,"795 Pine St, Boston, MA 02215",562 13th St, New York City, NY 10001,May,Thursday,23
131,194216,Vareebadd Phone,1.0,400.0,2019-05-26 15:02:00,"972 7th St, New York City, NY 10001",981 Washington St, Boston, MA 02215,May,Sunday,15
132,194217,Flatscreen TV,1.0,300.0,2019-05-11 19:50:00,"562 13th St, New York City, NY 10001",276 Walnut St, San Francisco, CA 94016,May,Saturday,19
133,194218,ThinkPad Laptop,1.0,999.99,2019-05-31 14:38:00,"981 Washington St, Boston, MA 02215",990 10th St, Austin, TX 73301,May,Friday,14
134,194219,Lightning Charging Cable,2.0,14.95,2019-05-31 06:45:00,"276 Walnut St, San Francisco, CA 94016",431 8th St, Los Angeles, CA 90001,May,Friday,6
135,194220,Bose SoundSport Headphones,1.0,99.99,2019-05-24 23:47:00,"990 10th St, Austin, TX 73301",297 Johnson St, San Francisco, CA 94016,May,Friday,23
136,194221,27in 4K Gaming Monitor,1.0,389.99,2019-05-23 09:59:00,"431 8th St, Los Angeles, CA 90001",228 Wilson St, Portland, ME 04101,May,Thursday,9
137,194222,AA Batteries (4-pack),2.0,3.84,2019-05-14 16:02:00,"297 Johnson St, San Francisco, CA 94016",360 Highland St, San Francisco, CA 94016,May,Tuesday,16
138,194223,Flatscreen TV,1.0,300.0,2019-05-16 04:53:00,"228 Wilson St, Portland, ME 04101",958 Maple St, Boston, MA 02215,May,Thursday,4
139,194224,20in Monitor,1.0,109.99,2019-05-27 16:25:00,"360 Highland St, San Francisco, CA 94016",883 Sunset St, New York City, NY 10001,May,Monday,16
140,194225,Bose SoundSport Headphones,1.0,99.99,2019-05-09 17:22:00,"958 Maple St, Boston, MA 02215",680 Johnson St, New York City, NY 10001,May,Thursday,17
141,194226,USB-C Charging Cable,1.0,11.95,2019-05-16 00:10:00,"883 Sunset St, New York City, NY 10001",558 1st St, New York City, NY 10001,May,Thursday,0
142,194227,AAA Batteries (4-pack),1.0,2.99,2019-05-29 19:36:00,"680 Johnson St, New York City, NY 10001",815 Chestnut St, New York City, NY 10001,May,Wednesday,19
143,194228,iPhone,1.0,700.0,2019-05-20 11:52:00,"558 1st St, New York City, NY 10001",605 Hickory St, San Francisco, CA 94016,May,Monday,11
144,194229,Vareebadd Phone,1.0,400.0,2019-05-09 18:22:00,"815 Chestnut St, New York City, NY 10001",949 10th St, Portland, OR 97035,May,Thursday,18
145,194230,USB-C Charging Cable,1.0,11.95,2019-05-30 20:03:00,"605 Hickory St, San Francisco, CA 94016",145 9th St, New York City, NY 10001,May,Thursday,20
146,194231,Wired Headphones,1.0,11.99,2019-05-02 13:41:00,"949 10th St, Portland, OR 97035",616 Sunset St, San Francisco, CA 94016,May,Thursday,13
147,194232,27in 4K Gaming Monitor,1.0,389.99,2019-05-07 07:53:00,"145 9th St, New York City, NY 10001",949 Cedar St, San Francisco, CA 94016,May,Tuesday,7
148,194233,Apple Airpods Headphones,1.0,150.0,2019-05-04 17:16:00,"616 Sunset St, San Francisco, CA 94016",506 Chestnut St, Seattle, WA 98101,May,Saturday,17
149,194234,AA Batteries (4-pack),1.0,3.84,2019-05-04 17:21:00,"949 Cedar St, San Francisco, CA 94016",95 7th St, Seattle, WA 98101,May,Saturday,17
150,194235,Apple Airpods Headphones,1.0,150.0,2019-05-16 12:51:00,"506 Chestnut St, Seattle, WA 98101",342 8th St, Austin, TX 73301,May,Thursday,12
151,194236,USB-C Charging Cable,1.0,11.95,2019-05-16 16:44:00,"95 7th St, Seattle, WA 98101",816 Forest St, San Francisco, CA 94016,May,Thursday,16
152,194237,USB-C Charging Cable,1.0,11.95,2019-05-29 16:29:00,"342 8th St, Austin, TX 73301",349 Walnut St, San Francisco, CA 94016,May,Wednesday,16
153,194238,27in FHD Monitor,1.0,149.99,2019-05-14 13:11:00,"816 Forest St, San Francisco, CA 94016",909 11th St, New York City, NY 10001,May,Tuesday,13
154,194239,USB-C Charging Cable,1.0,11.95,2019-05-17 20:22:00,"349 Walnut St, San Francisco, CA 94016",104 South St, New York City, NY 10001,May,Friday,20
155,194240,USB-C Charging Cable,1.0,11.95,2019-05-21 20:36:00,"909 11th St, New York City, NY 10001",252 Johnson St, San Francisco, CA 94016,May,Tuesday,20
156,194241,USB-C Charging Cable,1.0,11.95,2019-05-16 13:55:00,"104 South St, New York City, NY 10001",206 Forest St, Los Angeles, CA 90001,May,Thursday,13
157,194242,20in Monitor,1.0,109.99,2019-05-24 20:18:00,"252 Johnson St, San Francisco, CA 94016",610 Ridge St, Portland, OR 97035,May,Friday,20
158,194243,Apple Airpods Headphones,1.0,150.0,2019-05-06 21:33:00,"206 Forest St, Los Angeles, CA 90001",93 Hickory St, Los Angeles, CA 90001,May,Monday,21
159,194244,Wired Headphones,1.0,11.99,2019-05-18 12:04:00,"610 Ridge St, Portland, OR 97035",675 Main St, San Francisco, CA 94016,May,Saturday,12
160,194245,Macbook Pro Laptop,1.0,1700.0,2019-05-26 16:50:00,"93 Hickory St, Los Angeles, CA 90001",661 Sunset St, Los Angeles, CA 90001,May,Sunday,16
161,194246,27in 4K Gaming Monitor,1.0,389.99,2019-05-10 17:34:00,"675 Main St, San Francisco, CA 94016",484 6th St, San Francisco, CA 94016,May,Friday,17
162,194247,USB-C Charging Cable,1.0,11.95,2019-05-23 17:26:00,"661 Sunset St, Los Angeles, CA 90001",400 Washington St, San Francisco, CA 94016,May,Thursday,17
163,194248,AA Batteries (4-pack),2.0,3.84,2019-05-04 11:56:00,"484 6th St, San Francisco, CA 94016",991 Cherry St, Austin, TX 73301,May,Saturday,11
164,194249,AAA Batteries (4-pack),1.0,2.99,2019-05-30 23:53:00,"400 Washington St, San Francisco, CA 94016",100 Washington St, Seattle, WA 98101,May,Thursday,23
165,194250,AAA Batteries (4-pack),1.0,2.99,2019-05-11 01:10:00,"991 Cherry St, Austin, TX 73301",172 Elm St, New York City, NY 10001,May,Saturday,1
166,194251,Bose SoundSport Headphones,1.0,99.99,2019-05-17 22:25:00,"100 Washington St, Seattle, WA 98101",108 Adams St, Austin, TX 73301,May,Friday,22
167,194252,Apple Airpods Headphones,1.0,150.0,2019-05-09 08:53:00,"172 Elm St, New York City, NY 10001",108 Adams St, Austin, TX 73301,May,Thursday,8
168,194253,iPhone,1.0,700.0,2019-05-07 09:42:00,"108 Adams St, Austin, TX 73301",108 Adams St, Austin, TX 73301,May,Tuesday,9
