,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Rue,Etat,Code postal,month name,day,hour
20,141254,AAA Batteries (4-pack),1.0,2.99,2019-01-08 11:51:00,"238 Sunset St, Seattle, WA 98101",238 Sunset St, Seattle, WA 98101,January,Tuesday,11
21,141255,USB-C Charging Cable,1.0,11.95,2019-01-09 20:55:00,"764 11th St, Los Angeles, CA 90001",764 11th St, Los Angeles, CA 90001,January,Wednesday,20
22,141256,Google Phone,1.0,600.0,2019-01-29 10:40:00,"675 Washington St, Portland, OR 97035",675 Washington St, Portland, OR 97035,January,Tuesday,10
23,141257,Apple Airpods Headphones,1.0,150.0,2019-01-12 18:51:00,"338 Highland St, San Francisco, CA 94016",338 Highland St, San Francisco, CA 94016,January,Saturday,18
24,141258,AA Batteries (4-pack),1.0,3.84,2019-01-19 21:47:00,"820 1st St, San Francisco, CA 94016",820 1st St, San Francisco, CA 94016,January,Saturday,21
25,141259,AAA Batteries (4-pack),2.0,2.99,2019-01-20 17:26:00,"920 Adams St, San Francisco, CA 94016",920 Adams St, San Francisco, CA 94016,January,Sunday,17
26,141260,AAA Batteries (4-pack),1.0,2.99,2019-01-01 22:00:00,"293 Hill St, San Francisco, CA 94016",293 Hill St, San Francisco, CA 94016,January,Tuesday,22
27,141261,USB-C Charging Cable,1.0,11.95,2019-01-09 18:14:00,"840 Lincoln St, Atlanta, GA 30301",840 Lincoln St, Atlanta, GA 30301,January,Wednesday,18
28,141262,AAA Batteries (4-pack),1.0,2.99,2019-01-16 12:35:00,"291 Lincoln St, San Francisco, CA 94016",291 Lincoln St, San Francisco, CA 94016,January,Wednesday,12
29,141263,Bose SoundSport Headphones,1.0,99.99,2019-01-11 23:33:00,"640 Spruce St, Boston, MA 02215",640 Spruce St, Boston, MA 02215,January,Friday,23
30,141264,Apple Airpods Headphones,1.0,150.0,2019-01-03 09:46:00,"937 Highland St, New York City, NY 10001",937 Highland St, New York City, NY 10001,January,Thursday,9
31,141265,Apple Airpods Headphones,1.0,150.0,2019-01-01 16:52:00,"853 Ridge St, Boston, MA 02215",853 Ridge St, Boston, MA 02215,January,Tuesday,16
32,141266,27in 4K Gaming Monitor,1.0,389.99,2019-01-02 22:21:00,"834 4th St, Dallas, TX 75001",834 4th St, Dallas, TX 75001,January,Wednesday,22
33,141267,Apple Airpods Headphones,1.0,150.0,2019-01-09 08:28:00,"649 Sunset St, Los Angeles, CA 90001",649 Sunset St, Los Angeles, CA 90001,January,Wednesday,8
34,141268,AA Batteries (4-pack),1.0,3.84,2019-01-14 10:13:00,"611 Elm St, New York City, NY 10001",611 Elm St, New York City, NY 10001,January,Monday,10
35,141269,27in 4K Gaming Monitor,1.0,389.99,2019-01-03 20:05:00,"812 Jefferson St, Los Angeles, CA 90001",812 Jefferson St, Los Angeles, CA 90001,January,Thursday,20
36,141270,Wired Headphones,1.0,11.99,2019-01-27 23:10:00,"469 Hill St, San Francisco, CA 94016",469 Hill St, San Francisco, CA 94016,January,Sunday,23
37,141271,USB-C Charging Cable,1.0,11.95,2019-01-30 10:51:00,"90 13th St, Boston, MA 02215",90 13th St, Boston, MA 02215,January,Wednesday,10
38,141272,AAA Batteries (4-pack),1.0,2.99,2019-01-12 13:09:00,"818 Lincoln St, New York City, NY 10001",818 Lincoln St, New York City, NY 10001,January,Saturday,13
39,141273,Wired Headphones,2.0,11.99,2019-01-29 12:04:00,"994 13th St, Boston, MA 02215",994 13th St, Boston, MA 02215,January,Tuesday,12
40,141274,USB-C Charging Cable,1.0,11.95,2019-01-17 11:30:00,"8 Jackson St, Los Angeles, CA 90001",8 Jackson St, Los Angeles, CA 90001,January,Thursday,11
41,141275,USB-C Charging Cable,1.0,11.95,2019-01-07 16:06:00,"610 Walnut St, Austin, TX 73301",610 Walnut St, Austin, TX 73301,January,Monday,16
42,141275,Wired Headphones,1.0,11.99,2019-01-07 16:06:00,"610 Walnut St, Austin, TX 73301",610 Walnut St, Austin, TX 73301,January,Monday,16
43,141276,Lightning Charging Cable,1.0,14.95,2019-01-21 22:23:00,"63 Cherry St, Los Angeles, CA 90001",63 Cherry St, Los Angeles, CA 90001,January,Monday,22
44,141277,Bose SoundSport Headphones,1.0,99.99,2019-01-13 19:07:00,"370 Lakeview St, Austin, TX 73301",370 Lakeview St, Austin, TX 73301,January,Sunday,19
45,141278,Lightning Charging Cable,1.0,14.95,2019-01-26 12:14:00,"100 Cherry St, New York City, NY 10001",100 Cherry St, New York City, NY 10001,January,Saturday,12
46,141279,Lightning Charging Cable,1.0,14.95,2019-01-03 19:10:00,"938 14th St, Boston, MA 02215",938 14th St, Boston, MA 02215,January,Thursday,19
47,141280,AAA Batteries (4-pack),1.0,2.99,2019-01-20 16:10:00,"530 7th St, Los Angeles, CA 90001",530 7th St, Los Angeles, CA 90001,January,Sunday,16
48,141281,Lightning Charging Cable,1.0,14.95,2019-01-05 16:51:00,"274 2nd St, Atlanta, GA 30301",274 2nd St, Atlanta, GA 30301,January,Saturday,16
49,141282,Vareebadd Phone,1.0,400.0,2019-01-11 18:10:00,"125 Center St, New York City, NY 10001",125 Center St, New York City, NY 10001,January,Friday,18
50,141283,Flatscreen TV,1.0,300.0,2019-01-02 16:16:00,"68 Hickory St, Seattle, WA 98101",68 Hickory St, Seattle, WA 98101,January,Wednesday,16
51,141284,Wired Headphones,1.0,11.99,2019-01-29 18:30:00,"462 1st St, Los Angeles, CA 90001",462 1st St, Los Angeles, CA 90001,January,Tuesday,18
52,141285,AAA Batteries (4-pack),3.0,2.99,2019-01-14 14:13:00,"447 Cedar St, Seattle, WA 98101",447 Cedar St, Seattle, WA 98101,January,Monday,14
53,141286,27in 4K Gaming Monitor,1.0,389.99,2019-01-02 20:33:00,"505 Hickory St, Dallas, TX 75001",505 Hickory St, Dallas, TX 75001,January,Wednesday,20
54,141287,Bose SoundSport Headphones,1.0,99.99,2019-01-31 08:38:00,"386 Elm St, San Francisco, CA 94016",386 Elm St, San Francisco, CA 94016,January,Thursday,8
55,141288,Macbook Pro Laptop,1.0,1700.0,2019-01-19 08:17:00,"789 Washington St, Los Angeles, CA 90001",789 Washington St, Los Angeles, CA 90001,January,Saturday,8
56,141289,20in Monitor,1.0,109.99,2019-01-28 11:17:00,"534 Elm St, Atlanta, GA 30301",534 Elm St, Atlanta, GA 30301,January,Monday,11
57,141290,Apple Airpods Headphones,1.0,150.0,2019-01-02 08:25:00,"4 1st St, Los Angeles, CA 90001",4 1st St, Los Angeles, CA 90001,January,Wednesday,8
58,141290,AA Batteries (4-pack),3.0,3.84,2019-01-02 08:25:00,"4 1st St, Los Angeles, CA 90001",4 1st St, Los Angeles, CA 90001,January,Wednesday,8
59,141291,AA Batteries (4-pack),1.0,3.84,2019-01-26 18:11:00,"632 13th St, Los Angeles, CA 90001",632 13th St, Los Angeles, CA 90001,January,Saturday,18
60,141292,AAA Batteries (4-pack),1.0,2.99,2019-01-21 08:46:00,"847 Ridge St, Los Angeles, CA 90001",847 Ridge St, Los Angeles, CA 90001,January,Monday,8
61,141293,USB-C Charging Cable,1.0,11.95,2019-01-18 12:21:00,"880 Washington St, Boston, MA 02215",880 Washington St, Boston, MA 02215,January,Friday,12
62,141294,Bose SoundSport Headphones,1.0,99.99,2019-01-25 08:12:00,"907 Highland St, San Francisco, CA 94016",907 Highland St, San Francisco, CA 94016,January,Friday,8
63,141295,AA Batteries (4-pack),1.0,3.84,2019-01-06 20:06:00,"898 Lakeview St, Austin, TX 73301",898 Lakeview St, Austin, TX 73301,January,Sunday,20
64,141296,USB-C Charging Cable,1.0,11.95,2019-01-20 00:21:00,"889 Cedar St, Atlanta, GA 30301",889 Cedar St, Atlanta, GA 30301,January,Sunday,0
65,141297,Lightning Charging Cable,1.0,14.95,2019-01-04 11:09:00,"566 Highland St, San Francisco, CA 94016",566 Highland St, San Francisco, CA 94016,January,Friday,11
66,141298,Lightning Charging Cable,1.0,14.95,2019-01-21 13:24:00,"81 10th St, Dallas, TX 75001",81 10th St, Dallas, TX 75001,January,Monday,13
67,141299,AAA Batteries (4-pack),1.0,2.99,2019-01-31 23:23:00,"836 Hill St, Dallas, TX 75001",836 Hill St, Dallas, TX 75001,January,Thursday,23
68,141300,Apple Airpods Headphones,1.0,150.0,2019-01-23 10:21:00,"121 Cherry St, Boston, MA 02215",121 Cherry St, Boston, MA 02215,January,Wednesday,10
69,141301,Apple Airpods Headphones,1.0,150.0,2019-01-27 11:58:00,"867 Hill St, New York City, NY 10001",867 Hill St, New York City, NY 10001,January,Sunday,11
70,141302,AAA Batteries (4-pack),2.0,2.99,2019-01-18 20:12:00,"90 14th St, Portland, OR 97035",90 14th St, Portland, OR 97035,January,Friday,20
71,141303,AA Batteries (4-pack),1.0,3.84,2019-01-19 09:23:00,"313 14th St, Seattle, WA 98101",313 14th St, Seattle, WA 98101,January,Saturday,9
72,141304,USB-C Charging Cable,1.0,11.95,2019-01-28 13:10:00,"363 Willow St, Los Angeles, CA 90001",363 Willow St, Los Angeles, CA 90001,January,Monday,13
73,141305,AAA Batteries (4-pack),3.0,2.99,2019-01-27 16:51:00,"756 Wilson St, Austin, TX 73301",756 Wilson St, Austin, TX 73301,January,Sunday,16
74,141306,Wired Headphones,1.0,11.99,2019-01-19 10:25:00,"458 Forest St, San Francisco, CA 94016",458 Forest St, San Francisco, CA 94016,January,Saturday,10
75,141307,AAA Batteries (4-pack),1.0,2.99,2019-01-11 11:18:00,"895 Johnson St, Boston, MA 02215",895 Johnson St, Boston, MA 02215,January,Friday,11
76,141308,27in FHD Monitor,1.0,149.99,2019-01-12 12:00:00,"926 Cedar St, Portland, OR 97035",926 Cedar St, Portland, OR 97035,January,Saturday,12
77,141309,AAA Batteries (4-pack),2.0,2.99,2019-01-20 07:02:00,"423 Elm St, San Francisco, CA 94016",423 Elm St, San Francisco, CA 94016,January,Sunday,7
78,141310,AAA Batteries (4-pack),1.0,2.99,2019-01-07 13:32:00,"679 8th St, San Francisco, CA 94016",679 8th St, San Francisco, CA 94016,January,Monday,13
79,141311,34in Ultrawide Monitor,1.0,379.99,2019-01-28 12:45:00,"223 North St, Atlanta, GA 30301",223 North St, Atlanta, GA 30301,January,Monday,12
80,141312,Apple Airpods Headphones,1.0,150.0,2019-01-08 23:20:00,"741 11th St, San Francisco, CA 94016",741 11th St, San Francisco, CA 94016,January,Tuesday,23
81,141313,Lightning Charging Cable,1.0,14.95,2019-01-09 15:03:00,"38 Johnson St, Los Angeles, CA 90001",38 Johnson St, Los Angeles, CA 90001,January,Wednesday,15
82,141314,Macbook Pro Laptop,1.0,1700.0,2019-01-13 23:51:00,"700 Jefferson St, New York City, NY 10001",700 Jefferson St, New York City, NY 10001,January,Sunday,23
83,141315,USB-C Charging Cable,1.0,11.95,2019-01-10 01:32:00,"842 8th St, Seattle, WA 98101",842 8th St, Seattle, WA 98101,January,Thursday,1
84,141316,AAA Batteries (4-pack),3.0,2.99,2019-01-01 07:26:00,"235 South St, Seattle, WA 98101",235 South St, Seattle, WA 98101,January,Tuesday,7
85,141317,27in FHD Monitor,1.0,149.99,2019-01-21 11:18:00,"875 Meadow St, New York City, NY 10001",875 Meadow St, New York City, NY 10001,January,Monday,11
86,141318,Bose SoundSport Headphones,1.0,99.99,2019-01-09 15:21:00,"789 Lakeview St, Boston, MA 02215",789 Lakeview St, Boston, MA 02215,January,Wednesday,15
87,141319,Bose SoundSport Headphones,1.0,99.99,2019-01-01 10:43:00,"548 Maple St, Boston, MA 02215",548 Maple St, Boston, MA 02215,January,Tuesday,10
88,141320,AA Batteries (4-pack),1.0,3.84,2019-01-24 13:37:00,"326 12th St, Los Angeles, CA 90001",326 12th St, Los Angeles, CA 90001,January,Thursday,13
89,141321,Bose SoundSport Headphones,1.0,99.99,2019-01-10 09:07:00,"207 8th St, Los Angeles, CA 90001",207 8th St, Los Angeles, CA 90001,January,Thursday,9
90,141322,AAA Batteries (4-pack),2.0,2.99,2019-01-12 21:56:00,"816 Lake St, Boston, MA 02215",816 Lake St, Boston, MA 02215,January,Saturday,21
91,141323,USB-C Charging Cable,1.0,11.95,2019-01-17 21:54:00,"240 River St, New York City, NY 10001",240 River St, New York City, NY 10001,January,Thursday,21
92,141324,USB-C Charging Cable,1.0,11.95,2019-01-04 23:36:00,"851 Maple St, San Francisco, CA 94016",851 Maple St, San Francisco, CA 94016,January,Friday,23
93,141325,Bose SoundSport Headphones,1.0,99.99,2019-01-23 15:17:00,"880 Lake St, Austin, TX 73301",880 Lake St, Austin, TX 73301,January,Wednesday,15
94,141326,Google Phone,1.0,600.0,2019-01-05 13:49:00,"131 Center St, San Francisco, CA 94016",131 Center St, San Francisco, CA 94016,January,Saturday,13
95,141327,USB-C Charging Cable,1.0,11.95,2019-01-31 01:38:00,"238 Washington St, Los Angeles, CA 90001",238 Washington St, Los Angeles, CA 90001,January,Thursday,1
96,141328,ThinkPad Laptop,1.0,999.99,2019-01-06 23:18:00,"736 5th St, Seattle, WA 98101",736 5th St, Seattle, WA 98101,January,Sunday,23
97,141329,USB-C Charging Cable,1.0,11.95,2019-01-01 16:01:00,"122 5th St, Portland, ME 04101",122 5th St, Portland, ME 04101,January,Tuesday,16
98,141330,Wired Headphones,1.0,11.99,2019-01-21 13:04:00,"391 5th St, Portland, OR 97035",391 5th St, Portland, OR 97035,January,Monday,13
99,141331,Flatscreen TV,1.0,300.0,2019-01-09 18:32:00,"299 Park St, San Francisco, CA 94016",299 Park St, San Francisco, CA 94016,January,Wednesday,18
100,141332,USB-C Charging Cable,1.0,11.95,2019-01-19 18:52:00,"207 7th St, Los Angeles, CA 90001",207 7th St, Los Angeles, CA 90001,January,Saturday,18
101,141333,27in FHD Monitor,1.0,149.99,2019-01-01 13:58:00,"554 10th St, Los Angeles, CA 90001",554 10th St, Los Angeles, CA 90001,January,Tuesday,13
102,141334,USB-C Charging Cable,1.0,11.95,2019-01-15 02:05:00,"459 4th St, San Francisco, CA 94016",459 4th St, San Francisco, CA 94016,January,Tuesday,2
103,141335,AAA Batteries (4-pack),5.0,2.99,2019-01-12 18:16:00,"174 4th St, Los Angeles, CA 90001",174 4th St, Los Angeles, CA 90001,January,Saturday,18
104,141336,iPhone,1.0,700.0,2019-01-09 18:23:00,"811 Hickory St, Portland, OR 97035",811 Hickory St, Portland, OR 97035,January,Wednesday,18
105,141337,Bose SoundSport Headphones,1.0,99.99,2019-01-09 09:22:00,"947 Church St, San Francisco, CA 94016",947 Church St, San Francisco, CA 94016,January,Wednesday,9
106,141338,AAA Batteries (4-pack),1.0,2.99,2019-01-29 16:19:00,"542 4th St, Dallas, TX 75001",542 4th St, Dallas, TX 75001,January,Tuesday,16
107,141339,AAA Batteries (4-pack),1.0,2.99,2019-01-28 12:52:00,"539 Lakeview St, Dallas, TX 75001",539 Lakeview St, Dallas, TX 75001,January,Monday,12
108,141340,Lightning Charging Cable,1.0,14.95,2019-01-27 14:30:00,"710 Johnson St, Boston, MA 02215",710 Johnson St, Boston, MA 02215,January,Sunday,14
109,141341,LG Dryer,1.0,600.0,2019-01-13 10:09:00,"844 Walnut St, Austin, TX 73301",844 Walnut St, Austin, TX 73301,January,Sunday,10
110,141342,Wired Headphones,1.0,11.99,2019-01-26 21:13:00,"119 9th St, Seattle, WA 98101",119 9th St, Seattle, WA 98101,January,Saturday,21
111,141343,Bose SoundSport Headphones,1.0,99.99,2019-01-24 13:36:00,"157 1st St, New York City, NY 10001",157 1st St, New York City, NY 10001,January,Thursday,13
112,141344,Apple Airpods Headphones,1.0,150.0,2019-01-20 12:38:00,"443 Washington St, Portland, OR 97035",443 Washington St, Portland, OR 97035,January,Sunday,12
113,141345,USB-C Charging Cable,1.0,11.95,2019-01-09 13:55:00,"398 5th St, San Francisco, CA 94016",398 5th St, San Francisco, CA 94016,January,Wednesday,13
114,141346,Apple Airpods Headphones,1.0,150.0,2019-01-14 13:59:00,"285 Cherry St, Boston, MA 02215",285 Cherry St, Boston, MA 02215,January,Monday,13
115,141347,AA Batteries (4-pack),1.0,3.84,2019-01-27 17:46:00,"885 Walnut St, Atlanta, GA 30301",885 Walnut St, Atlanta, GA 30301,January,Sunday,17
116,141348,USB-C Charging Cable,2.0,11.95,2019-01-26 18:56:00,"493 5th St, Portland, OR 97035",493 5th St, Portland, OR 97035,January,Saturday,18
117,141349,Lightning Charging Cable,1.0,14.95,2019-01-03 20:51:00,"886 10th St, New York City, NY 10001",886 10th St, New York City, NY 10001,January,Thursday,20
118,141350,Lightning Charging Cable,1.0,14.95,2019-01-01 11:17:00,"804 River St, San Francisco, CA 94016",804 River St, San Francisco, CA 94016,January,Tuesday,11
119,141351,USB-C Charging Cable,2.0,11.95,2019-01-24 17:02:00,"865 Church St, San Francisco, CA 94016",865 Church St, San Francisco, CA 94016,January,Thursday,17
120,141352,Lightning Charging Cable,1.0,14.95,2019-01-11 19:07:00,"800 4th St, Los Angeles, CA 90001",800 4th St, Los Angeles, CA 90001,January,Friday,19
121,141353,USB-C Charging Cable,1.0,11.95,2019-01-26 10:35:00,"870 Cherry St, New York City, NY 10001",870 Cherry St, New York City, NY 10001,January,Saturday,10
122,141354,Bose SoundSport Headphones,1.0,99.99,2019-01-03 11:12:00,"869 Hill St, Atlanta, GA 30301",869 Hill St, Atlanta, GA 30301,January,Thursday,11
123,141355,27in 4K Gaming Monitor,1.0,389.99,2019-01-18 15:24:00,"674 Main St, Dallas, TX 75001",674 Main St, Dallas, TX 75001,January,Friday,15
124,141356,Lightning Charging Cable,1.0,14.95,2019-01-09 17:32:00,"336 1st St, Boston, MA 02215",336 1st St, Boston, MA 02215,January,Wednesday,17
125,141357,Lightning Charging Cable,1.0,14.95,2019-01-23 05:30:00,"850 River St, Atlanta, GA 30301",850 River St, Atlanta, GA 30301,January,Wednesday,5
126,141358,Lightning Charging Cable,1.0,14.95,2019-01-05 15:31:00,"911 Madison St, San Francisco, CA 94016",911 Madison St, San Francisco, CA 94016,January,Saturday,15
127,141359,AAA Batteries (4-pack),2.0,2.99,2019-01-09 22:21:00,"383 11th St, Seattle, WA 98101",383 11th St, Seattle, WA 98101,January,Wednesday,22
128,141360,Macbook Pro Laptop,1.0,1700.0,2019-01-17 21:00:00,"263 Meadow St, Los Angeles, CA 90001",263 Meadow St, Los Angeles, CA 90001,January,Thursday,21
129,141361,Apple Airpods Headphones,2.0,150.0,2019-01-23 15:39:00,"181 Lakeview St, Portland, OR 97035",181 Lakeview St, Portland, OR 97035,January,Wednesday,15
130,141362,Lightning Charging Cable,1.0,14.95,2019-01-02 22:17:00,"392 Cherry St, Atlanta, GA 30301",392 Cherry St, Atlanta, GA 30301,January,Wednesday,22
131,141363,Wired Headphones,1.0,11.99,2019-01-08 06:24:00,"921 Highland St, Dallas, TX 75001",921 Highland St, Dallas, TX 75001,January,Tuesday,6
132,141364,AA Batteries (4-pack),1.0,3.84,2019-01-01 07:46:00,"657 Lincoln St, Dallas, TX 75001",657 Lincoln St, Dallas, TX 75001,January,Tuesday,7
133,141365,Vareebadd Phone,1.0,400.0,2019-01-10 11:19:00,"20 Dogwood St, New York City, NY 10001",20 Dogwood St, New York City, NY 10001,January,Thursday,11
134,141365,Wired Headphones,1.0,11.99,2019-01-10 11:19:00,"20 Dogwood St, New York City, NY 10001",20 Dogwood St, New York City, NY 10001,January,Thursday,11
135,141366,Flatscreen TV,1.0,300.0,2019-01-17 22:34:00,"803 Church St, Seattle, WA 98101",803 Church St, Seattle, WA 98101,January,Thursday,22
136,141367,27in 4K Gaming Monitor,1.0,389.99,2019-01-09 10:06:00,"23 13th St, San Francisco, CA 94016",23 13th St, San Francisco, CA 94016,January,Wednesday,10
137,141368,USB-C Charging Cable,1.0,11.95,2019-01-10 21:39:00,"387 Hill St, Los Angeles, CA 90001",387 Hill St, Los Angeles, CA 90001,January,Thursday,21
138,141369,Lightning Charging Cable,1.0,14.95,2019-01-21 21:03:00,"785 9th St, San Francisco, CA 94016",785 9th St, San Francisco, CA 94016,January,Monday,21
139,141370,AAA Batteries (4-pack),2.0,2.99,2019-01-24 20:53:00,"375 Center St, Seattle, WA 98101",375 Center St, Seattle, WA 98101,January,Thursday,20
140,141371,Lightning Charging Cable,1.0,14.95,2019-01-23 18:34:00,"685 West St, Atlanta, GA 30301",685 West St, Atlanta, GA 30301,January,Wednesday,18
141,141372,AAA Batteries (4-pack),1.0,2.99,2019-01-26 10:07:00,"134 Hickory St, Portland, ME 04101",134 Hickory St, Portland, ME 04101,January,Saturday,10
142,141373,27in FHD Monitor,1.0,149.99,2019-01-20 13:08:00,"82 Hickory St, San Francisco, CA 94016",82 Hickory St, San Francisco, CA 94016,January,Sunday,13
143,141374,Wired Headphones,1.0,11.99,2019-01-14 10:12:00,"386 12th St, Boston, MA 02215",386 12th St, Boston, MA 02215,January,Monday,10
144,141375,27in 4K Gaming Monitor,1.0,389.99,2019-01-10 13:51:00,"49 Center St, Los Angeles, CA 90001",49 Center St, Los Angeles, CA 90001,January,Thursday,13
145,141376,Wired Headphones,1.0,11.99,2019-01-20 14:57:00,"32 West St, Los Angeles, CA 90001",32 West St, Los Angeles, CA 90001,January,Sunday,14
146,141377,Wired Headphones,1.0,11.99,2019-01-20 15:12:00,"711 11th St, San Francisco, CA 94016",711 11th St, San Francisco, CA 94016,January,Sunday,15
147,141378,USB-C Charging Cable,1.0,11.95,2019-01-22 10:25:00,"777 North St, Boston, MA 02215",777 North St, Boston, MA 02215,January,Tuesday,10
148,141379,AA Batteries (4-pack),1.0,3.84,2019-01-25 18:00:00,"378 Center St, San Francisco, CA 94016",378 Center St, San Francisco, CA 94016,January,Friday,18
149,141380,USB-C Charging Cable,1.0,11.95,2019-01-17 18:45:00,"868 14th St, Los Angeles, CA 90001",868 14th St, Los Angeles, CA 90001,January,Thursday,18
150,141381,Bose SoundSport Headphones,1.0,99.99,2019-01-03 18:22:00,"336 Jackson St, Los Angeles, CA 90001",336 Jackson St, Los Angeles, CA 90001,January,Thursday,18
151,141382,AAA Batteries (4-pack),1.0,2.99,2019-01-16 13:50:00,"613 Ridge St, Dallas, TX 75001",613 Ridge St, Dallas, TX 75001,January,Wednesday,13
152,141383,AAA Batteries (4-pack),1.0,2.99,2019-01-08 10:01:00,"418 11th St, Boston, MA 02215",418 11th St, Boston, MA 02215,January,Tuesday,10
153,141384,Google Phone,1.0,600.0,2019-01-03 00:14:00,"223 Jackson St, Boston, MA 02215",223 Jackson St, Boston, MA 02215,January,Thursday,0
154,141384,USB-C Charging Cable,1.0,11.95,2019-01-03 00:14:00,"223 Jackson St, Boston, MA 02215",223 Jackson St, Boston, MA 02215,January,Thursday,0
155,141385,Macbook Pro Laptop,1.0,1700.0,2019-01-10 12:59:00,"502 Walnut St, Atlanta, GA 30301",502 Walnut St, Atlanta, GA 30301,January,Thursday,12
156,141386,Lightning Charging Cable,1.0,14.95,2019-01-08 19:27:00,"692 13th St, New York City, NY 10001",692 13th St, New York City, NY 10001,January,Tuesday,19
157,141387,AAA Batteries (4-pack),1.0,2.99,2019-01-17 11:12:00,"807 Jackson St, San Francisco, CA 94016",807 Jackson St, San Francisco, CA 94016,January,Thursday,11
158,141388,Lightning Charging Cable,1.0,14.95,2019-01-22 10:53:00,"24 Park St, Dallas, TX 75001",24 Park St, Dallas, TX 75001,January,Tuesday,10
159,141389,AA Batteries (4-pack),1.0,3.84,2019-01-26 11:07:00,"176 Church St, Los Angeles, CA 90001",176 Church St, Los Angeles, CA 90001,January,Saturday,11
160,141390,Wired Headphones,1.0,11.99,2019-01-26 11:22:00,"667 Park St, New York City, NY 10001",667 Park St, New York City, NY 10001,January,Saturday,11
161,141391,Bose SoundSport Headphones,1.0,99.99,2019-01-31 10:02:00,"375 Johnson St, New York City, NY 10001",375 Johnson St, New York City, NY 10001,January,Thursday,10
162,141392,Apple Airpods Headphones,1.0,150.0,2019-01-25 13:51:00,"755 Cherry St, Seattle, WA 98101",755 Cherry St, Seattle, WA 98101,January,Friday,13
163,141393,USB-C Charging Cable,1.0,11.95,2019-01-18 17:57:00,"240 Meadow St, Boston, MA 02215",240 Meadow St, Boston, MA 02215,January,Friday,17
164,141394,iPhone,1.0,700.0,2019-01-06 16:54:00,"534 12th St, San Francisco, CA 94016",534 12th St, San Francisco, CA 94016,January,Sunday,16
