,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Rue,Etat,Code postal,month name,day,hour
14,150516,Lightning Charging Cable,1.0,14.95,2019-02-20 12:29:00,"303 Sunset St, Atlanta, GA 30301",303 Sunset St, Atlanta, GA 30301,February,Wednesday,12
15,150517,Wired Headphones,1.0,11.99,2019-02-08 12:57:00,"471 13th St, San Francisco, CA 94016",471 13th St, San Francisco, CA 94016,February,Friday,12
16,150518,Macbook Pro Laptop,1.0,1700.0,2019-02-26 12:38:00,"847 10th St, San Francisco, CA 94016",847 10th St, San Francisco, CA 94016,February,Tuesday,12
17,150518,iPhone,1.0,700.0,2019-02-26 12:38:00,"847 10th St, San Francisco, CA 94016",847 10th St, San Francisco, CA 94016,February,Tuesday,12
18,150519,Wired Headphones,1.0,11.99,2019-02-23 13:25:00,"111 Hill St, Dallas, TX 75001",111 Hill St, Dallas, TX 75001,February,Saturday,13
19,150520,AA Batteries (4-pack),2.0,3.84,2019-02-27 14:39:00,"512 Church St, Dallas, TX 75001",512 Church St, Dallas, TX 75001,February,Wednesday,14
20,150521,Flatscreen TV,1.0,300.0,2019-02-27 20:07:00,"588 1st St, Los Angeles, CA 90001",588 1st St, Los Angeles, CA 90001,February,Wednesday,20
21,150522,20in Monitor,1.0,109.99,2019-02-12 00:00:00,"633 Cherry St, Boston, MA 02215",633 Cherry St, Boston, MA 02215,February,Tuesday,0
22,150523,LG Dryer,1.0,600.0,2019-02-27 20:24:00,"452 8th St, San Francisco, CA 94016",452 8th St, San Francisco, CA 94016,February,Wednesday,20
23,150524,Wired Headphones,1.0,11.99,2019-02-28 13:47:00,"311 8th St, Austin, TX 73301",311 8th St, Austin, TX 73301,February,Thursday,13
24,150525,20in Monitor,1.0,109.99,2019-02-25 09:38:00,"874 Jefferson St, San Francisco, CA 94016",874 Jefferson St, San Francisco, CA 94016,February,Monday,9
25,150526,AAA Batteries (4-pack),1.0,2.99,2019-02-15 11:31:00,"85 Park St, Boston, MA 02215",85 Park St, Boston, MA 02215,February,Friday,11
26,150527,USB-C Charging Cable,1.0,11.95,2019-02-07 14:33:00,"165 Jefferson St, Los Angeles, CA 90001",165 Jefferson St, Los Angeles, CA 90001,February,Thursday,14
27,150528,AAA Batteries (4-pack),2.0,2.99,2019-02-26 23:17:00,"426 Lake St, Los Angeles, CA 90001",426 Lake St, Los Angeles, CA 90001,February,Tuesday,23
28,150529,AA Batteries (4-pack),4.0,3.84,2019-02-11 13:10:00,"116 Elm St, Seattle, WA 98101",116 Elm St, Seattle, WA 98101,February,Monday,13
29,150530,ThinkPad Laptop,1.0,999.99,2019-02-05 14:19:00,"752 Park St, Los Angeles, CA 90001",752 Park St, Los Angeles, CA 90001,February,Tuesday,14
30,150531,USB-C Charging Cable,1.0,11.95,2019-02-28 18:16:00,"457 Maple St, Los Angeles, CA 90001",457 Maple St, Los Angeles, CA 90001,February,Thursday,18
31,150532,USB-C Charging Cable,1.0,11.95,2019-02-04 22:57:00,"645 Walnut St, San Francisco, CA 94016",645 Walnut St, San Francisco, CA 94016,February,Monday,22
32,150533,AAA Batteries (4-pack),1.0,2.99,2019-03-01 03:06:00,"270 Dogwood St, San Francisco, CA 94016",270 Dogwood St, San Francisco, CA 94016,March,Friday,3
33,150534,AAA Batteries (4-pack),2.0,2.99,2019-02-12 22:02:00,"246 9th St, Los Angeles, CA 90001",246 9th St, Los Angeles, CA 90001,February,Tuesday,22
34,150535,AAA Batteries (4-pack),1.0,2.99,2019-02-21 11:46:00,"961 2nd St, San Francisco, CA 94016",961 2nd St, San Francisco, CA 94016,February,Thursday,11
35,150536,Wired Headphones,1.0,11.99,2019-02-13 22:43:00,"134 8th St, Los Angeles, CA 90001",134 8th St, Los Angeles, CA 90001,February,Wednesday,22
36,150537,Wired Headphones,1.0,11.99,2019-02-23 13:31:00,"437 12th St, San Francisco, CA 94016",437 12th St, San Francisco, CA 94016,February,Saturday,13
37,150538,Apple Airpods Headphones,1.0,150.0,2019-02-22 17:28:00,"553 12th St, Atlanta, GA 30301",553 12th St, Atlanta, GA 30301,February,Friday,17
38,150539,AA Batteries (4-pack),2.0,3.84,2019-02-18 16:46:00,"103 14th St, San Francisco, CA 94016",103 14th St, San Francisco, CA 94016,February,Monday,16
39,150540,Apple Airpods Headphones,1.0,150.0,2019-02-18 15:23:00,"218 Ridge St, Atlanta, GA 30301",218 Ridge St, Atlanta, GA 30301,February,Monday,15
40,150541,AAA Batteries (4-pack),1.0,2.99,2019-03-01 01:03:00,"683 Adams St, Portland, OR 97035",683 Adams St, Portland, OR 97035,March,Friday,1
41,150542,AA Batteries (4-pack),1.0,3.84,2019-02-02 19:46:00,"517 10th St, Austin, TX 73301",517 10th St, Austin, TX 73301,February,Saturday,19
42,150543,Wired Headphones,1.0,11.99,2019-02-08 09:21:00,"268 Sunset St, Boston, MA 02215",268 Sunset St, Boston, MA 02215,February,Friday,9
43,150544,Lightning Charging Cable,1.0,14.95,2019-02-10 17:19:00,"723 Elm St, Los Angeles, CA 90001",723 Elm St, Los Angeles, CA 90001,February,Sunday,17
44,150545,Macbook Pro Laptop,1.0,1700.0,2019-02-25 20:35:00,"905 Meadow St, Atlanta, GA 30301",905 Meadow St, Atlanta, GA 30301,February,Monday,20
45,150546,AAA Batteries (4-pack),1.0,2.99,2019-02-07 14:01:00,"43 1st St, Atlanta, GA 30301",43 1st St, Atlanta, GA 30301,February,Thursday,14
46,150547,AAA Batteries (4-pack),1.0,2.99,2019-02-06 17:51:00,"511 Washington St, San Francisco, CA 94016",511 Washington St, San Francisco, CA 94016,February,Wednesday,17
47,150548,Macbook Pro Laptop,1.0,1700.0,2019-02-18 22:56:00,"750 Forest St, Boston, MA 02215",750 Forest St, Boston, MA 02215,February,Monday,22
48,150549,iPhone,1.0,700.0,2019-02-05 20:33:00,"522 West St, Boston, MA 02215",522 West St, Boston, MA 02215,February,Tuesday,20
49,150550,ThinkPad Laptop,1.0,999.99,2019-02-17 14:45:00,"261 Washington St, Los Angeles, CA 90001",261 Washington St, Los Angeles, CA 90001,February,Sunday,14
50,150551,27in 4K Gaming Monitor,1.0,389.99,2019-02-02 08:25:00,"726 West St, Seattle, WA 98101",726 West St, Seattle, WA 98101,February,Saturday,8
51,150552,Wired Headphones,1.0,11.99,2019-02-21 19:06:00,"954 13th St, Boston, MA 02215",954 13th St, Boston, MA 02215,February,Thursday,19
52,150553,34in Ultrawide Monitor,1.0,379.99,2019-02-20 21:42:00,"700 1st St, Dallas, TX 75001",700 1st St, Dallas, TX 75001,February,Wednesday,21
53,150554,AA Batteries (4-pack),1.0,3.84,2019-02-12 06:49:00,"33 Johnson St, New York City, NY 10001",33 Johnson St, New York City, NY 10001,February,Tuesday,6
54,150555,27in FHD Monitor,1.0,149.99,2019-02-18 11:27:00,"714 Adams St, Portland, OR 97035",714 Adams St, Portland, OR 97035,February,Monday,11
55,150556,Lightning Charging Cable,1.0,14.95,2019-02-10 13:25:00,"419 Hill St, Los Angeles, CA 90001",419 Hill St, Los Angeles, CA 90001,February,Sunday,13
56,150557,AA Batteries (4-pack),2.0,3.84,2019-02-22 21:41:00,"372 5th St, Seattle, WA 98101",372 5th St, Seattle, WA 98101,February,Friday,21
57,150558,Wired Headphones,1.0,11.99,2019-02-04 16:09:00,"864 Hickory St, Boston, MA 02215",864 Hickory St, Boston, MA 02215,February,Monday,16
58,150559,Apple Airpods Headphones,1.0,150.0,2019-02-07 23:41:00,"506 Willow St, Boston, MA 02215",506 Willow St, Boston, MA 02215,February,Thursday,23
59,150560,Apple Airpods Headphones,1.0,150.0,2019-02-05 14:29:00,"178 14th St, San Francisco, CA 94016",178 14th St, San Francisco, CA 94016,February,Tuesday,14
60,150561,Wired Headphones,1.0,11.99,2019-02-22 17:55:00,"888 Jefferson St, New York City, NY 10001",888 Jefferson St, New York City, NY 10001,February,Friday,17
61,150562,27in 4K Gaming Monitor,1.0,389.99,2019-02-16 20:07:00,"663 1st St, Atlanta, GA 30301",663 1st St, Atlanta, GA 30301,February,Saturday,20
62,150563,iPhone,1.0,700.0,2019-02-20 02:09:00,"631 Pine St, San Francisco, CA 94016",631 Pine St, San Francisco, CA 94016,February,Wednesday,2
63,150564,USB-C Charging Cable,1.0,11.95,2019-02-28 13:55:00,"579 9th St, Atlanta, GA 30301",579 9th St, Atlanta, GA 30301,February,Thursday,13
64,150565,Wired Headphones,1.0,11.99,2019-02-24 19:08:00,"406 Lincoln St, Seattle, WA 98101",406 Lincoln St, Seattle, WA 98101,February,Sunday,19
65,150566,27in FHD Monitor,1.0,149.99,2019-02-21 18:30:00,"230 Pine St, Los Angeles, CA 90001",230 Pine St, Los Angeles, CA 90001,February,Thursday,18
66,150567,Apple Airpods Headphones,1.0,150.0,2019-02-26 16:12:00,"466 South St, Dallas, TX 75001",466 South St, Dallas, TX 75001,February,Tuesday,16
67,150568,Wired Headphones,1.0,11.99,2019-02-15 22:49:00,"651 Johnson St, New York City, NY 10001",651 Johnson St, New York City, NY 10001,February,Friday,22
68,150569,AA Batteries (4-pack),3.0,3.84,2019-02-04 13:11:00,"981 Lake St, Seattle, WA 98101",981 Lake St, Seattle, WA 98101,February,Monday,13
69,150570,Wired Headphones,1.0,11.99,2019-02-18 18:12:00,"786 Meadow St, San Francisco, CA 94016",786 Meadow St, San Francisco, CA 94016,February,Monday,18
70,150571,Lightning Charging Cable,1.0,14.95,2019-02-23 22:41:00,"571 Hickory St, San Francisco, CA 94016",571 Hickory St, San Francisco, CA 94016,February,Saturday,22
71,150572,27in FHD Monitor,1.0,149.99,2019-02-06 07:38:00,"523 Spruce St, Atlanta, GA 30301",523 Spruce St, Atlanta, GA 30301,February,Wednesday,7
72,150573,Apple Airpods Headphones,1.0,150.0,2019-02-25 11:32:00,"455 Highland St, Los Angeles, CA 90001",455 Highland St, Los Angeles, CA 90001,February,Monday,11
73,150574,Lightning Charging Cable,1.0,14.95,2019-02-17 19:51:00,"25 7th St, Portland, OR 97035",25 7th St, Portland, OR 97035,February,Sunday,19
74,150575,AA Batteries (4-pack),1.0,3.84,2019-02-10 11:44:00,"776 Elm St, Los Angeles, CA 90001",776 Elm St, Los Angeles, CA 90001,February,Sunday,11
76,150576,Bose SoundSport Headphones,1.0,99.99,2019-02-02 01:33:00,"43 South St, San Francisco, CA 94016",122 Spruce St, Seattle, WA 98101,February,Saturday,1
77,150577,AA Batteries (4-pack),1.0,3.84,2019-02-25 13:27:00,"122 Spruce St, Seattle, WA 98101",193 Pine St, San Francisco, CA 94016,February,Monday,13
78,150578,USB-C Charging Cable,1.0,11.95,2019-02-06 19:05:00,"193 Pine St, San Francisco, CA 94016",320 North St, Los Angeles, CA 90001,February,Wednesday,19
79,150579,USB-C Charging Cable,1.0,11.95,2019-02-27 20:11:00,"320 North St, Los Angeles, CA 90001",399 5th St, New York City, NY 10001,February,Wednesday,20
80,150580,AA Batteries (4-pack),1.0,3.84,2019-02-11 22:06:00,"399 5th St, New York City, NY 10001",144 Washington St, Seattle, WA 98101,February,Monday,22
81,150581,AA Batteries (4-pack),1.0,3.84,2019-02-21 19:51:00,"144 Washington St, Seattle, WA 98101",678 Maple St, Seattle, WA 98101,February,Thursday,19
82,150582,iPhone,1.0,700.0,2019-02-16 23:38:00,"678 Maple St, Seattle, WA 98101",678 Maple St, Seattle, WA 98101,February,Saturday,23
83,150582,Lightning Charging Cable,1.0,14.95,2019-02-16 23:38:00,"678 Maple St, Seattle, WA 98101",159 Maple St, Seattle, WA 98101,February,Saturday,23
84,150583,27in FHD Monitor,1.0,149.99,2019-02-01 20:56:00,"159 Maple St, Seattle, WA 98101",971 Park St, Boston, MA 02215,February,Friday,20
85,150584,AAA Batteries (4-pack),1.0,2.99,2019-02-24 21:41:00,"971 Park St, Boston, MA 02215",55 Walnut St, Seattle, WA 98101,February,Sunday,21
86,150585,USB-C Charging Cable,1.0,11.95,2019-02-16 14:04:00,"55 Walnut St, Seattle, WA 98101",671 12th St, San Francisco, CA 94016,February,Saturday,14
87,150586,Apple Airpods Headphones,1.0,150.0,2019-02-12 19:25:00,"671 12th St, San Francisco, CA 94016",290 Meadow St, Seattle, WA 98101,February,Tuesday,19
88,150587,Lightning Charging Cable,1.0,14.95,2019-02-11 17:43:00,"290 Meadow St, Seattle, WA 98101",823 Cedar St, Los Angeles, CA 90001,February,Monday,17
89,150588,AAA Batteries (4-pack),2.0,2.99,2019-02-09 09:33:00,"823 Cedar St, Los Angeles, CA 90001",123 Washington St, San Francisco, CA 94016,February,Saturday,9
90,150589,Flatscreen TV,1.0,300.0,2019-02-24 12:02:00,"123 Washington St, San Francisco, CA 94016",196 River St, San Francisco, CA 94016,February,Sunday,12
91,150590,Apple Airpods Headphones,1.0,150.0,2019-02-08 09:35:00,"196 River St, San Francisco, CA 94016",196 River St, San Francisco, CA 94016,February,Friday,9
92,150590,AAA Batteries (4-pack),1.0,2.99,2019-02-08 09:35:00,"196 River St, San Francisco, CA 94016",362 Main St, Portland, OR 97035,February,Friday,9
93,150591,AAA Batteries (4-pack),1.0,2.99,2019-02-12 15:29:00,"362 Main St, Portland, OR 97035",756 6th St, Los Angeles, CA 90001,February,Tuesday,15
94,150592,USB-C Charging Cable,1.0,11.95,2019-02-02 09:27:00,"756 6th St, Los Angeles, CA 90001",441 Park St, New York City, NY 10001,February,Saturday,9
95,150593,Bose SoundSport Headphones,1.0,99.99,2019-02-15 16:58:00,"441 Park St, New York City, NY 10001",286 8th St, San Francisco, CA 94016,February,Friday,16
96,150594,USB-C Charging Cable,1.0,11.95,2019-02-19 18:54:00,"286 8th St, San Francisco, CA 94016",734 Cherry St, San Francisco, CA 94016,February,Tuesday,18
97,150595,USB-C Charging Cable,1.0,11.95,2019-02-12 06:12:00,"734 Cherry St, San Francisco, CA 94016",724 Ridge St, Dallas, TX 75001,February,Tuesday,6
98,150596,AAA Batteries (4-pack),1.0,2.99,2019-02-07 14:38:00,"724 Ridge St, Dallas, TX 75001",758 Lincoln St, Boston, MA 02215,February,Thursday,14
99,150597,USB-C Charging Cable,1.0,11.95,2019-02-18 16:08:00,"758 Lincoln St, Boston, MA 02215",841 12th St, Boston, MA 02215,February,Monday,16
100,150598,Wired Headphones,1.0,11.99,2019-02-21 15:25:00,"841 12th St, Boston, MA 02215",677 South St, Atlanta, GA 30301,February,Thursday,15
101,150599,20in Monitor,1.0,109.99,2019-02-19 12:08:00,"677 South St, Atlanta, GA 30301",353 11th St, San Francisco, CA 94016,February,Tuesday,12
102,150600,AA Batteries (4-pack),1.0,3.84,2019-02-11 00:57:00,"353 11th St, San Francisco, CA 94016",24 Highland St, Atlanta, GA 30301,February,Monday,0
103,150601,AAA Batteries (4-pack),2.0,2.99,2019-02-16 13:24:00,"24 Highland St, Atlanta, GA 30301",207 Wilson St, Los Angeles, CA 90001,February,Saturday,13
104,150602,Apple Airpods Headphones,1.0,150.0,2019-02-11 09:44:00,"207 Wilson St, Los Angeles, CA 90001",772 Johnson St, Seattle, WA 98101,February,Monday,9
105,150603,USB-C Charging Cable,1.0,11.95,2019-02-18 14:44:00,"772 Johnson St, Seattle, WA 98101",125 Hickory St, Atlanta, GA 30301,February,Monday,14
106,150604,AA Batteries (4-pack),1.0,3.84,2019-02-26 17:09:00,"125 Hickory St, Atlanta, GA 30301",443 Park St, San Francisco, CA 94016,February,Tuesday,17
107,150605,USB-C Charging Cable,1.0,11.95,2019-02-06 14:27:00,"443 Park St, San Francisco, CA 94016",810 Madison St, Atlanta, GA 30301,February,Wednesday,14
108,150606,AA Batteries (4-pack),1.0,3.84,2019-02-28 10:17:00,"810 Madison St, Atlanta, GA 30301",469 Church St, San Francisco, CA 94016,February,Thursday,10
109,150607,Lightning Charging Cable,1.0,14.95,2019-02-27 19:36:00,"469 Church St, San Francisco, CA 94016",383 10th St, San Francisco, CA 94016,February,Wednesday,19
110,150608,ThinkPad Laptop,1.0,999.99,2019-02-20 11:53:00,"383 10th St, San Francisco, CA 94016",403 North St, New York City, NY 10001,February,Wednesday,11
111,150609,USB-C Charging Cable,1.0,11.95,2019-02-09 20:23:00,"403 North St, New York City, NY 10001",409 Church St, Boston, MA 02215,February,Saturday,20
112,150610,27in FHD Monitor,1.0,149.99,2019-02-19 10:42:00,"409 Church St, Boston, MA 02215",961 5th St, Portland, OR 97035,February,Tuesday,10
113,150611,AAA Batteries (4-pack),1.0,2.99,2019-02-04 16:49:00,"961 5th St, Portland, OR 97035",321 7th St, Los Angeles, CA 90001,February,Monday,16
114,150612,USB-C Charging Cable,1.0,11.95,2019-02-28 20:14:00,"321 7th St, Los Angeles, CA 90001",198 Walnut St, Los Angeles, CA 90001,February,Thursday,20
115,150613,AA Batteries (4-pack),1.0,3.84,2019-02-08 13:05:00,"198 Walnut St, Los Angeles, CA 90001",709 Cedar St, Boston, MA 02215,February,Friday,13
116,150614,AA Batteries (4-pack),2.0,3.84,2019-02-05 17:18:00,"709 Cedar St, Boston, MA 02215",814 Highland St, New York City, NY 10001,February,Tuesday,17
117,150615,27in FHD Monitor,1.0,149.99,2019-02-27 13:34:00,"814 Highland St, New York City, NY 10001",985 Jackson St, Portland, OR 97035,February,Wednesday,13
118,150616,27in 4K Gaming Monitor,1.0,389.99,2019-02-05 20:35:00,"985 Jackson St, Portland, OR 97035",551 Sunset St, New York City, NY 10001,February,Tuesday,20
119,150617,Google Phone,1.0,600.0,2019-02-25 00:02:00,"551 Sunset St, New York City, NY 10001",551 Sunset St, New York City, NY 10001,February,Monday,0
120,150617,USB-C Charging Cable,1.0,11.95,2019-02-25 00:02:00,"551 Sunset St, New York City, NY 10001",659 8th St, Portland, OR 97035,February,Monday,0
121,150618,USB-C Charging Cable,1.0,11.95,2019-02-24 12:20:00,"659 8th St, Portland, OR 97035",529 Madison St, Los Angeles, CA 90001,February,Sunday,12
122,150619,USB-C Charging Cable,1.0,11.95,2019-02-17 17:23:00,"529 Madison St, Los Angeles, CA 90001",808 1st St, Los Angeles, CA 90001,February,Sunday,17
123,150620,Apple Airpods Headphones,1.0,150.0,2019-02-07 15:12:00,"808 1st St, Los Angeles, CA 90001",173 Dogwood St, Boston, MA 02215,February,Thursday,15
124,150621,AA Batteries (4-pack),1.0,3.84,2019-02-05 13:01:00,"173 Dogwood St, Boston, MA 02215",230 Washington St, Boston, MA 02215,February,Tuesday,13
125,150622,34in Ultrawide Monitor,1.0,379.99,2019-02-12 16:05:00,"230 Washington St, Boston, MA 02215",96 7th St, Seattle, WA 98101,February,Tuesday,16
126,150623,iPhone,1.0,700.0,2019-02-05 22:46:00,"96 7th St, Seattle, WA 98101",582 Wilson St, Los Angeles, CA 90001,February,Tuesday,22
127,150624,34in Ultrawide Monitor,1.0,379.99,2019-02-16 09:59:00,"582 Wilson St, Los Angeles, CA 90001",19 5th St, New York City, NY 10001,February,Saturday,9
128,150625,AAA Batteries (4-pack),1.0,2.99,2019-02-21 14:54:00,"19 5th St, New York City, NY 10001",464 Center St, Dallas, TX 75001,February,Thursday,14
129,150626,AA Batteries (4-pack),2.0,3.84,2019-02-26 23:55:00,"464 Center St, Dallas, TX 75001",106 10th St, Portland, OR 97035,February,Tuesday,23
130,150627,USB-C Charging Cable,1.0,11.95,2019-02-17 07:01:00,"106 10th St, Portland, OR 97035",206 Spruce St, San Francisco, CA 94016,February,Sunday,7
131,150628,Lightning Charging Cable,2.0,14.95,2019-02-25 17:22:00,"206 Spruce St, San Francisco, CA 94016",686 2nd St, Los Angeles, CA 90001,February,Monday,17
132,150629,AA Batteries (4-pack),1.0,3.84,2019-02-28 18:17:00,"686 2nd St, Los Angeles, CA 90001",274 Sunset St, Dallas, TX 75001,February,Thursday,18
133,150630,Apple Airpods Headphones,1.0,150.0,2019-02-14 09:15:00,"274 Sunset St, Dallas, TX 75001",483 14th St, Atlanta, GA 30301,February,Thursday,9
134,150631,20in Monitor,1.0,109.99,2019-02-26 14:12:00,"483 14th St, Atlanta, GA 30301",108 Adams St, New York City, NY 10001,February,Tuesday,14
135,150632,Wired Headphones,1.0,11.99,2019-02-18 21:48:00,"108 Adams St, New York City, NY 10001",566 Lake St, Los Angeles, CA 90001,February,Monday,21
136,150633,Wired Headphones,1.0,11.99,2019-02-09 14:21:00,"566 Lake St, Los Angeles, CA 90001",463 Hickory St, New York City, NY 10001,February,Saturday,14
137,150634,USB-C Charging Cable,1.0,11.95,2019-02-11 17:17:00,"463 Hickory St, New York City, NY 10001",129 Center St, Seattle, WA 98101,February,Monday,17
138,150635,iPhone,1.0,700.0,2019-02-10 17:43:00,"129 Center St, Seattle, WA 98101",589 Walnut St, Portland, OR 97035,February,Sunday,17
139,150636,USB-C Charging Cable,1.0,11.95,2019-02-15 11:59:00,"589 Walnut St, Portland, OR 97035",23 Church St, Austin, TX 73301,February,Friday,11
140,150637,Apple Airpods Headphones,1.0,150.0,2019-02-02 17:37:00,"23 Church St, Austin, TX 73301",466 Lakeview St, New York City, NY 10001,February,Saturday,17
141,150638,AA Batteries (4-pack),1.0,3.84,2019-02-19 11:04:00,"466 Lakeview St, New York City, NY 10001",408 Park St, Atlanta, GA 30301,February,Tuesday,11
142,150639,Lightning Charging Cable,2.0,14.95,2019-02-19 14:28:00,"408 Park St, Atlanta, GA 30301",769 Willow St, New York City, NY 10001,February,Tuesday,14
143,150640,Vareebadd Phone,1.0,400.0,2019-02-26 00:07:00,"769 Willow St, New York City, NY 10001",72 12th St, Portland, OR 97035,February,Tuesday,0
144,150641,AAA Batteries (4-pack),1.0,2.99,2019-02-10 14:57:00,"72 12th St, Portland, OR 97035",938 Pine St, New York City, NY 10001,February,Sunday,14
145,150642,Lightning Charging Cable,1.0,14.95,2019-02-27 20:18:00,"938 Pine St, New York City, NY 10001",304 North St, Seattle, WA 98101,February,Wednesday,20
146,150643,Apple Airpods Headphones,1.0,150.0,2019-02-23 22:12:00,"304 North St, Seattle, WA 98101",879 Sunset St, Dallas, TX 75001,February,Saturday,22
147,150644,Bose SoundSport Headphones,1.0,99.99,2019-02-17 18:07:00,"879 Sunset St, Dallas, TX 75001",153 South St, Seattle, WA 98101,February,Sunday,18
148,150645,27in 4K Gaming Monitor,1.0,389.99,2019-02-02 07:06:00,"153 South St, Seattle, WA 98101",312 Spruce St, San Francisco, CA 94016,February,Saturday,7
149,150646,27in FHD Monitor,1.0,149.99,2019-02-10 11:22:00,"312 Spruce St, San Francisco, CA 94016",102 Dogwood St, New York City, NY 10001,February,Sunday,11
150,150647,20in Monitor,1.0,109.99,2019-02-20 16:34:00,"102 Dogwood St, New York City, NY 10001",217 11th St, Los Angeles, CA 90001,February,Wednesday,16
151,150648,27in 4K Gaming Monitor,1.0,389.99,2019-02-07 10:52:00,"217 11th St, Los Angeles, CA 90001",834 Main St, San Francisco, CA 94016,February,Thursday,10
152,150649,27in FHD Monitor,1.0,149.99,2019-02-15 20:14:00,"834 Main St, San Francisco, CA 94016",982 11th St, San Francisco, CA 94016,February,Friday,20
153,150650,Bose SoundSport Headphones,1.0,99.99,2019-02-21 16:43:00,"982 11th St, San Francisco, CA 94016",525 10th St, New York City, NY 10001,February,Thursday,16
154,150651,Google Phone,1.0,600.0,2019-02-02 11:49:00,"525 10th St, New York City, NY 10001",525 10th St, New York City, NY 10001,February,Saturday,11
155,150651,USB-C Charging Cable,1.0,11.95,2019-02-02 11:49:00,"525 10th St, New York City, NY 10001",933 Jackson St, Boston, MA 02215,February,Saturday,11
156,150652,AAA Batteries (4-pack),1.0,2.99,2019-02-12 10:28:00,"933 Jackson St, Boston, MA 02215",955 Jackson St, Los Angeles, CA 90001,February,Tuesday,10
157,150653,27in FHD Monitor,1.0,149.99,2019-02-04 11:42:00,"955 Jackson St, Los Angeles, CA 90001",263 Cherry St, Los Angeles, CA 90001,February,Monday,11
158,150654,Wired Headphones,1.0,11.99,2019-02-14 19:10:00,"263 Cherry St, Los Angeles, CA 90001",154 Main St, Los Angeles, CA 90001,February,Thursday,19
159,150655,AAA Batteries (4-pack),1.0,2.99,2019-02-12 16:15:00,"154 Main St, Los Angeles, CA 90001",643 Jackson St, Atlanta, GA 30301,February,Tuesday,16
160,150656,27in FHD Monitor,1.0,149.99,2019-02-13 11:59:00,"643 Jackson St, Atlanta, GA 30301",406 Maple St, Los Angeles, CA 90001,February,Wednesday,11
161,150657,AAA Batteries (4-pack),1.0,2.99,2019-02-10 16:25:00,"406 Maple St, Los Angeles, CA 90001",82 Park St, Austin, TX 73301,February,Sunday,16
162,150658,USB-C Charging Cable,1.0,11.95,2019-02-25 05:30:00,"82 Park St, Austin, TX 73301",117 Johnson St, San Francisco, CA 94016,February,Monday,5
163,150659,27in 4K Gaming Monitor,1.0,389.99,2019-02-11 10:57:00,"117 Johnson St, San Francisco, CA 94016",719 11th St, New York City, NY 10001,February,Monday,10
164,150660,27in FHD Monitor,1.0,149.99,2019-02-03 22:41:00,"719 11th St, New York City, NY 10001",835 Spruce St, Atlanta, GA 30301,February,Sunday,22
165,150661,Wired Headphones,1.0,11.99,2019-02-21 16:48:00,"835 Spruce St, Atlanta, GA 30301",403 North St, Dallas, TX 75001,February,Thursday,16
166,150662,Wired Headphones,1.0,11.99,2019-02-01 15:57:00,"403 North St, Dallas, TX 75001",205 Spruce St, Los Angeles, CA 90001,February,Friday,15
